file,family,size,num_jobs,num_mchs,machine_a,machine_b,count_a_before_b,count_b_before_a,p_a_before_b,bias_from_0_5,dominant_direction,dominant_probability,family_size
ta46,ta,30x20,30,20,5,7,21,9,0.7,0.19999999999999996,5->7,0.7,ta_30x20
ta46,ta,30x20,30,20,5,8,24,6,0.8,0.30000000000000004,5->8,0.8,ta_30x20
ta46,ta,30x20,30,20,5,9,20,10,0.6666666666666666,0.16666666666666663,5->9,0.6666666666666666,ta_30x20
ta46,ta,30x20,30,20,5,10,18,12,0.6,0.09999999999999998,5->10,0.6,ta_30x20
ta46,ta,30x20,30,20,5,11,20,10,0.6666666666666666,0.16666666666666663,5->11,0.6666666666666666,ta_30x20
ta46,ta,30x20,30,20,5,12,20,10,0.6666666666666666,0.16666666666666663,5->12,0.6666666666666666,ta_30x20
ta46,ta,30x20,30,20,5,13,20,10,0.6666666666666666,0.16666666666666663,5->13,0.6666666666666666,ta_30x20
ta46,ta,30x20,30,20,5,14,20,10,0.6666666666666666,0.16666666666666663,5->14,0.6666666666666666,ta_30x20
ta46,ta,30x20,30,20,5,15,20,10,0.6666666666666666,0.16666666666666663,5->15,0.6666666666666666,ta_30x20
ta46,ta,30x20,30,20,5,16,24,6,0.8,0.30000000000000004,5->16,0.8,ta_30x20
ta46,ta,30x20,30,20,5,17,20,10,0.6666666666666666,0.16666666666666663,5->17,0.6666666666666666,ta_30x20
ta46,ta,30x20,30,20,5,18,23,7,0.7666666666666667,0.2666666666666667,5->18,0.7666666666666667,ta_30x20
ta46,ta,30x20,30,20,5,19,19,11,0.6333333333333333,0.1333333333333333,5->19,0.6333333333333333,ta_30x20
ta46,ta,30x20,30,20,6,7,19,11,0.6333333333333333,0.1333333333333333,6->7,0.6333333333333333,ta_30x20
ta46,ta,30x20,30,20,6,8,14,16,0.4666666666666667,0.033333333333333326,8->6,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,6,9,16,14,0.5333333333333333,0.033333333333333326,6->9,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,6,10,14,16,0.4666666666666667,0.033333333333333326,10->6,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,6,11,16,14,0.5333333333333333,0.033333333333333326,6->11,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,6,12,15,15,0.5,0.0,6->12,0.5,ta_30x20
ta46,ta,30x20,30,20,6,13,14,16,0.4666666666666667,0.033333333333333326,13->6,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,6,14,17,13,0.5666666666666667,0.06666666666666665,6->14,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,6,15,16,14,0.5333333333333333,0.033333333333333326,6->15,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,6,16,22,8,0.7333333333333333,0.23333333333333328,6->16,0.7333333333333333,ta_30x20
ta46,ta,30x20,30,20,6,17,16,14,0.5333333333333333,0.033333333333333326,6->17,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,6,18,19,11,0.6333333333333333,0.1333333333333333,6->18,0.6333333333333333,ta_30x20
ta46,ta,30x20,30,20,6,19,11,19,0.36666666666666664,0.13333333333333336,19->6,0.6333333333333333,ta_30x20
ta46,ta,30x20,30,20,7,8,17,13,0.5666666666666667,0.06666666666666665,7->8,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,7,9,13,17,0.43333333333333335,0.06666666666666665,9->7,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,7,10,15,15,0.5,0.0,7->10,0.5,ta_30x20
ta46,ta,30x20,30,20,7,11,16,14,0.5333333333333333,0.033333333333333326,7->11,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,7,12,15,15,0.5,0.0,7->12,0.5,ta_30x20
ta46,ta,30x20,30,20,7,13,11,19,0.36666666666666664,0.13333333333333336,13->7,0.6333333333333333,ta_30x20
ta46,ta,30x20,30,20,7,14,13,17,0.43333333333333335,0.06666666666666665,14->7,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,7,15,15,15,0.5,0.0,7->15,0.5,ta_30x20
ta46,ta,30x20,30,20,7,16,18,12,0.6,0.09999999999999998,7->16,0.6,ta_30x20
ta46,ta,30x20,30,20,7,17,14,16,0.4666666666666667,0.033333333333333326,17->7,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,7,18,18,12,0.6,0.09999999999999998,7->18,0.6,ta_30x20
ta46,ta,30x20,30,20,7,19,11,19,0.36666666666666664,0.13333333333333336,19->7,0.6333333333333333,ta_30x20
ta46,ta,30x20,30,20,8,9,13,17,0.43333333333333335,0.06666666666666665,9->8,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,8,10,13,17,0.43333333333333335,0.06666666666666665,10->8,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,8,11,13,17,0.43333333333333335,0.06666666666666665,11->8,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,8,12,16,14,0.5333333333333333,0.033333333333333326,8->12,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,8,13,14,16,0.4666666666666667,0.033333333333333326,13->8,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,8,14,13,17,0.43333333333333335,0.06666666666666665,14->8,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,8,15,17,13,0.5666666666666667,0.06666666666666665,8->15,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,8,16,20,10,0.6666666666666666,0.16666666666666663,8->16,0.6666666666666666,ta_30x20
ta46,ta,30x20,30,20,8,17,14,16,0.4666666666666667,0.033333333333333326,17->8,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,8,18,17,13,0.5666666666666667,0.06666666666666665,8->18,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,8,19,10,20,0.3333333333333333,0.16666666666666669,19->8,0.6666666666666667,ta_30x20
ta46,ta,30x20,30,20,9,10,14,16,0.4666666666666667,0.033333333333333326,10->9,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,9,11,15,15,0.5,0.0,9->11,0.5,ta_30x20
ta46,ta,30x20,30,20,9,12,16,14,0.5333333333333333,0.033333333333333326,9->12,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,9,13,13,17,0.43333333333333335,0.06666666666666665,13->9,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,9,14,15,15,0.5,0.0,9->14,0.5,ta_30x20
ta46,ta,30x20,30,20,9,15,16,14,0.5333333333333333,0.033333333333333326,9->15,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,9,16,18,12,0.6,0.09999999999999998,9->16,0.6,ta_30x20
ta46,ta,30x20,30,20,9,17,14,16,0.4666666666666667,0.033333333333333326,17->9,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,9,18,20,10,0.6666666666666666,0.16666666666666663,9->18,0.6666666666666666,ta_30x20
ta46,ta,30x20,30,20,9,19,12,18,0.4,0.09999999999999998,19->9,0.6,ta_30x20
ta46,ta,30x20,30,20,10,11,15,15,0.5,0.0,10->11,0.5,ta_30x20
ta46,ta,30x20,30,20,10,12,13,17,0.43333333333333335,0.06666666666666665,12->10,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,10,13,15,15,0.5,0.0,10->13,0.5,ta_30x20
ta46,ta,30x20,30,20,10,14,16,14,0.5333333333333333,0.033333333333333326,10->14,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,10,15,16,14,0.5333333333333333,0.033333333333333326,10->15,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,10,16,16,14,0.5333333333333333,0.033333333333333326,10->16,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,10,17,16,14,0.5333333333333333,0.033333333333333326,10->17,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,10,18,17,13,0.5666666666666667,0.06666666666666665,10->18,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,10,19,9,21,0.3,0.2,19->10,0.7,ta_30x20
ta46,ta,30x20,30,20,11,12,15,15,0.5,0.0,11->12,0.5,ta_30x20
ta46,ta,30x20,30,20,11,13,16,14,0.5333333333333333,0.033333333333333326,11->13,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,11,14,16,14,0.5333333333333333,0.033333333333333326,11->14,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,11,15,15,15,0.5,0.0,11->15,0.5,ta_30x20
ta46,ta,30x20,30,20,11,16,21,9,0.7,0.19999999999999996,11->16,0.7,ta_30x20
ta46,ta,30x20,30,20,11,17,16,14,0.5333333333333333,0.033333333333333326,11->17,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,11,18,18,12,0.6,0.09999999999999998,11->18,0.6,ta_30x20
ta46,ta,30x20,30,20,11,19,12,18,0.4,0.09999999999999998,19->11,0.6,ta_30x20
ta46,ta,30x20,30,20,12,13,15,15,0.5,0.0,12->13,0.5,ta_30x20
ta46,ta,30x20,30,20,12,14,15,15,0.5,0.0,12->14,0.5,ta_30x20
ta46,ta,30x20,30,20,12,15,16,14,0.5333333333333333,0.033333333333333326,12->15,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,12,16,19,11,0.6333333333333333,0.1333333333333333,12->16,0.6333333333333333,ta_30x20
ta46,ta,30x20,30,20,12,17,16,14,0.5333333333333333,0.033333333333333326,12->17,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,12,18,19,11,0.6333333333333333,0.1333333333333333,12->18,0.6333333333333333,ta_30x20
ta46,ta,30x20,30,20,12,19,13,17,0.43333333333333335,0.06666666666666665,19->12,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,13,14,17,13,0.5666666666666667,0.06666666666666665,13->14,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,13,15,16,14,0.5333333333333333,0.033333333333333326,13->15,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,13,16,22,8,0.7333333333333333,0.23333333333333328,13->16,0.7333333333333333,ta_30x20
ta46,ta,30x20,30,20,13,17,17,13,0.5666666666666667,0.06666666666666665,13->17,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,13,18,19,11,0.6333333333333333,0.1333333333333333,13->18,0.6333333333333333,ta_30x20
ta46,ta,30x20,30,20,13,19,13,17,0.43333333333333335,0.06666666666666665,19->13,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,14,15,14,16,0.4666666666666667,0.033333333333333326,15->14,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,14,16,18,12,0.6,0.09999999999999998,14->16,0.6,ta_30x20
ta46,ta,30x20,30,20,14,17,13,17,0.43333333333333335,0.06666666666666665,17->14,0.5666666666666667,ta_30x20
ta46,ta,30x20,30,20,14,18,16,14,0.5333333333333333,0.033333333333333326,14->18,0.5333333333333333,ta_30x20
ta46,ta,30x20,30,20,14,19,9,21,0.3,0.2,19->14,0.7,ta_30x20
ta46,ta,30x20,30,20,15,16,19,11,0.6333333333333333,0.1333333333333333,15->16,0.6333333333333333,ta_30x20
ta46,ta,30x20,30,20,15,17,15,15,0.5,0.0,15->17,0.5,ta_30x20
ta46,ta,30x20,30,20,15,18,18,12,0.6,0.09999999999999998,15->18,0.6,ta_30x20
ta46,ta,30x20,30,20,15,19,9,21,0.3,0.2,19->15,0.7,ta_30x20
ta46,ta,30x20,30,20,16,17,9,21,0.3,0.2,17->16,0.7,ta_30x20
ta46,ta,30x20,30,20,16,18,15,15,0.5,0.0,16->18,0.5,ta_30x20
ta46,ta,30x20,30,20,16,19,9,21,0.3,0.2,19->16,0.7,ta_30x20
ta46,ta,30x20,30,20,17,18,18,12,0.6,0.09999999999999998,17->18,0.6,ta_30x20
ta46,ta,30x20,30,20,17,19,11,19,0.36666666666666664,0.13333333333333336,19->17,0.6333333333333333,ta_30x20
ta46,ta,30x20,30,20,18,19,7,23,0.23333333333333334,0.26666666666666666,19->18,0.7666666666666666,ta_30x20
ta47,ta,30x20,30,20,0,1,16,14,0.5333333333333333,0.033333333333333326,0->1,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,0,2,14,16,0.4666666666666667,0.033333333333333326,2->0,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,0,3,16,14,0.5333333333333333,0.033333333333333326,0->3,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,0,4,12,18,0.4,0.09999999999999998,4->0,0.6,ta_30x20
ta47,ta,30x20,30,20,0,5,15,15,0.5,0.0,0->5,0.5,ta_30x20
ta47,ta,30x20,30,20,0,6,11,19,0.36666666666666664,0.13333333333333336,6->0,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,0,7,11,19,0.36666666666666664,0.13333333333333336,7->0,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,0,8,14,16,0.4666666666666667,0.033333333333333326,8->0,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,0,9,15,15,0.5,0.0,0->9,0.5,ta_30x20
ta47,ta,30x20,30,20,0,10,10,20,0.3333333333333333,0.16666666666666669,10->0,0.6666666666666667,ta_30x20
ta47,ta,30x20,30,20,0,11,16,14,0.5333333333333333,0.033333333333333326,0->11,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,0,12,11,19,0.36666666666666664,0.13333333333333336,12->0,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,0,13,15,15,0.5,0.0,0->13,0.5,ta_30x20
ta47,ta,30x20,30,20,0,14,14,16,0.4666666666666667,0.033333333333333326,14->0,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,0,15,15,15,0.5,0.0,0->15,0.5,ta_30x20
ta47,ta,30x20,30,20,0,16,17,13,0.5666666666666667,0.06666666666666665,0->16,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,0,17,10,20,0.3333333333333333,0.16666666666666669,17->0,0.6666666666666667,ta_30x20
ta47,ta,30x20,30,20,0,18,11,19,0.36666666666666664,0.13333333333333336,18->0,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,0,19,13,17,0.43333333333333335,0.06666666666666665,19->0,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,1,2,12,18,0.4,0.09999999999999998,2->1,0.6,ta_30x20
ta47,ta,30x20,30,20,1,3,15,15,0.5,0.0,1->3,0.5,ta_30x20
ta47,ta,30x20,30,20,1,4,10,20,0.3333333333333333,0.16666666666666669,4->1,0.6666666666666667,ta_30x20
ta47,ta,30x20,30,20,1,5,16,14,0.5333333333333333,0.033333333333333326,1->5,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,1,6,15,15,0.5,0.0,1->6,0.5,ta_30x20
ta47,ta,30x20,30,20,1,7,11,19,0.36666666666666664,0.13333333333333336,7->1,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,1,8,16,14,0.5333333333333333,0.033333333333333326,1->8,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,1,9,18,12,0.6,0.09999999999999998,1->9,0.6,ta_30x20
ta47,ta,30x20,30,20,1,10,11,19,0.36666666666666664,0.13333333333333336,10->1,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,1,11,11,19,0.36666666666666664,0.13333333333333336,11->1,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,1,12,13,17,0.43333333333333335,0.06666666666666665,12->1,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,1,13,15,15,0.5,0.0,1->13,0.5,ta_30x20
ta47,ta,30x20,30,20,1,14,16,14,0.5333333333333333,0.033333333333333326,1->14,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,1,15,16,14,0.5333333333333333,0.033333333333333326,1->15,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,1,16,18,12,0.6,0.09999999999999998,1->16,0.6,ta_30x20
ta47,ta,30x20,30,20,1,17,12,18,0.4,0.09999999999999998,17->1,0.6,ta_30x20
ta47,ta,30x20,30,20,1,18,17,13,0.5666666666666667,0.06666666666666665,1->18,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,1,19,12,18,0.4,0.09999999999999998,19->1,0.6,ta_30x20
ta47,ta,30x20,30,20,2,3,17,13,0.5666666666666667,0.06666666666666665,2->3,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,2,4,12,18,0.4,0.09999999999999998,4->2,0.6,ta_30x20
ta47,ta,30x20,30,20,2,5,14,16,0.4666666666666667,0.033333333333333326,5->2,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,2,6,14,16,0.4666666666666667,0.033333333333333326,6->2,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,2,7,14,16,0.4666666666666667,0.033333333333333326,7->2,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,2,8,15,15,0.5,0.0,2->8,0.5,ta_30x20
ta47,ta,30x20,30,20,2,9,17,13,0.5666666666666667,0.06666666666666665,2->9,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,2,10,10,20,0.3333333333333333,0.16666666666666669,10->2,0.6666666666666667,ta_30x20
ta47,ta,30x20,30,20,2,11,13,17,0.43333333333333335,0.06666666666666665,11->2,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,2,12,14,16,0.4666666666666667,0.033333333333333326,12->2,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,2,13,16,14,0.5333333333333333,0.033333333333333326,2->13,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,2,14,19,11,0.6333333333333333,0.1333333333333333,2->14,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,2,15,16,14,0.5333333333333333,0.033333333333333326,2->15,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,2,16,19,11,0.6333333333333333,0.1333333333333333,2->16,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,2,17,10,20,0.3333333333333333,0.16666666666666669,17->2,0.6666666666666667,ta_30x20
ta47,ta,30x20,30,20,2,18,13,17,0.43333333333333335,0.06666666666666665,18->2,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,2,19,12,18,0.4,0.09999999999999998,19->2,0.6,ta_30x20
ta47,ta,30x20,30,20,3,4,12,18,0.4,0.09999999999999998,4->3,0.6,ta_30x20
ta47,ta,30x20,30,20,3,5,13,17,0.43333333333333335,0.06666666666666665,5->3,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,3,6,9,21,0.3,0.2,6->3,0.7,ta_30x20
ta47,ta,30x20,30,20,3,7,16,14,0.5333333333333333,0.033333333333333326,3->7,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,3,8,16,14,0.5333333333333333,0.033333333333333326,3->8,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,3,9,19,11,0.6333333333333333,0.1333333333333333,3->9,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,3,10,9,21,0.3,0.2,10->3,0.7,ta_30x20
ta47,ta,30x20,30,20,3,11,10,20,0.3333333333333333,0.16666666666666669,11->3,0.6666666666666667,ta_30x20
ta47,ta,30x20,30,20,3,12,13,17,0.43333333333333335,0.06666666666666665,12->3,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,3,13,17,13,0.5666666666666667,0.06666666666666665,3->13,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,3,14,17,13,0.5666666666666667,0.06666666666666665,3->14,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,3,15,18,12,0.6,0.09999999999999998,3->15,0.6,ta_30x20
ta47,ta,30x20,30,20,3,16,15,15,0.5,0.0,3->16,0.5,ta_30x20
ta47,ta,30x20,30,20,3,17,11,19,0.36666666666666664,0.13333333333333336,17->3,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,3,18,13,17,0.43333333333333335,0.06666666666666665,18->3,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,3,19,12,18,0.4,0.09999999999999998,19->3,0.6,ta_30x20
ta47,ta,30x20,30,20,4,5,18,12,0.6,0.09999999999999998,4->5,0.6,ta_30x20
ta47,ta,30x20,30,20,4,6,15,15,0.5,0.0,4->6,0.5,ta_30x20
ta47,ta,30x20,30,20,4,7,17,13,0.5666666666666667,0.06666666666666665,4->7,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,4,8,22,8,0.7333333333333333,0.23333333333333328,4->8,0.7333333333333333,ta_30x20
ta47,ta,30x20,30,20,4,9,17,13,0.5666666666666667,0.06666666666666665,4->9,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,4,10,14,16,0.4666666666666667,0.033333333333333326,10->4,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,4,11,18,12,0.6,0.09999999999999998,4->11,0.6,ta_30x20
ta47,ta,30x20,30,20,4,12,15,15,0.5,0.0,4->12,0.5,ta_30x20
ta47,ta,30x20,30,20,4,13,19,11,0.6333333333333333,0.1333333333333333,4->13,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,4,14,19,11,0.6333333333333333,0.1333333333333333,4->14,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,4,15,17,13,0.5666666666666667,0.06666666666666665,4->15,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,4,16,19,11,0.6333333333333333,0.1333333333333333,4->16,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,4,17,16,14,0.5333333333333333,0.033333333333333326,4->17,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,4,18,19,11,0.6333333333333333,0.1333333333333333,4->18,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,4,19,14,16,0.4666666666666667,0.033333333333333326,19->4,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,5,6,13,17,0.43333333333333335,0.06666666666666665,6->5,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,5,7,16,14,0.5333333333333333,0.033333333333333326,5->7,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,5,8,17,13,0.5666666666666667,0.06666666666666665,5->8,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,5,9,17,13,0.5666666666666667,0.06666666666666665,5->9,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,5,10,17,13,0.5666666666666667,0.06666666666666665,5->10,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,5,11,16,14,0.5333333333333333,0.033333333333333326,5->11,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,5,12,18,12,0.6,0.09999999999999998,5->12,0.6,ta_30x20
ta47,ta,30x20,30,20,5,13,18,12,0.6,0.09999999999999998,5->13,0.6,ta_30x20
ta47,ta,30x20,30,20,5,14,17,13,0.5666666666666667,0.06666666666666665,5->14,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,5,15,18,12,0.6,0.09999999999999998,5->15,0.6,ta_30x20
ta47,ta,30x20,30,20,5,16,18,12,0.6,0.09999999999999998,5->16,0.6,ta_30x20
ta47,ta,30x20,30,20,5,17,14,16,0.4666666666666667,0.033333333333333326,17->5,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,5,18,16,14,0.5333333333333333,0.033333333333333326,5->18,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,5,19,15,15,0.5,0.0,5->19,0.5,ta_30x20
ta47,ta,30x20,30,20,6,7,15,15,0.5,0.0,6->7,0.5,ta_30x20
ta47,ta,30x20,30,20,6,8,19,11,0.6333333333333333,0.1333333333333333,6->8,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,6,9,19,11,0.6333333333333333,0.1333333333333333,6->9,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,6,10,15,15,0.5,0.0,6->10,0.5,ta_30x20
ta47,ta,30x20,30,20,6,11,18,12,0.6,0.09999999999999998,6->11,0.6,ta_30x20
ta47,ta,30x20,30,20,6,12,18,12,0.6,0.09999999999999998,6->12,0.6,ta_30x20
ta47,ta,30x20,30,20,6,13,20,10,0.6666666666666666,0.16666666666666663,6->13,0.6666666666666666,ta_30x20
ta47,ta,30x20,30,20,6,14,20,10,0.6666666666666666,0.16666666666666663,6->14,0.6666666666666666,ta_30x20
ta47,ta,30x20,30,20,6,15,21,9,0.7,0.19999999999999996,6->15,0.7,ta_30x20
ta47,ta,30x20,30,20,6,16,19,11,0.6333333333333333,0.1333333333333333,6->16,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,6,17,16,14,0.5333333333333333,0.033333333333333326,6->17,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,6,18,21,9,0.7,0.19999999999999996,6->18,0.7,ta_30x20
ta47,ta,30x20,30,20,6,19,16,14,0.5333333333333333,0.033333333333333326,6->19,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,7,8,18,12,0.6,0.09999999999999998,7->8,0.6,ta_30x20
ta47,ta,30x20,30,20,7,9,18,12,0.6,0.09999999999999998,7->9,0.6,ta_30x20
ta47,ta,30x20,30,20,7,10,13,17,0.43333333333333335,0.06666666666666665,10->7,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,7,11,12,18,0.4,0.09999999999999998,11->7,0.6,ta_30x20
ta47,ta,30x20,30,20,7,12,18,12,0.6,0.09999999999999998,7->12,0.6,ta_30x20
ta47,ta,30x20,30,20,7,13,15,15,0.5,0.0,7->13,0.5,ta_30x20
ta47,ta,30x20,30,20,7,14,20,10,0.6666666666666666,0.16666666666666663,7->14,0.6666666666666666,ta_30x20
ta47,ta,30x20,30,20,7,15,16,14,0.5333333333333333,0.033333333333333326,7->15,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,7,16,16,14,0.5333333333333333,0.033333333333333326,7->16,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,7,17,14,16,0.4666666666666667,0.033333333333333326,17->7,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,7,18,18,12,0.6,0.09999999999999998,7->18,0.6,ta_30x20
ta47,ta,30x20,30,20,7,19,15,15,0.5,0.0,7->19,0.5,ta_30x20
ta47,ta,30x20,30,20,8,9,17,13,0.5666666666666667,0.06666666666666665,8->9,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,8,10,9,21,0.3,0.2,10->8,0.7,ta_30x20
ta47,ta,30x20,30,20,8,11,11,19,0.36666666666666664,0.13333333333333336,11->8,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,8,12,14,16,0.4666666666666667,0.033333333333333326,12->8,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,8,13,13,17,0.43333333333333335,0.06666666666666665,13->8,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,8,14,17,13,0.5666666666666667,0.06666666666666665,8->14,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,8,15,16,14,0.5333333333333333,0.033333333333333326,8->15,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,8,16,14,16,0.4666666666666667,0.033333333333333326,16->8,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,8,17,13,17,0.43333333333333335,0.06666666666666665,17->8,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,8,18,18,12,0.6,0.09999999999999998,8->18,0.6,ta_30x20
ta47,ta,30x20,30,20,8,19,13,17,0.43333333333333335,0.06666666666666665,19->8,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,9,10,11,19,0.36666666666666664,0.13333333333333336,10->9,0.6333333333333333,ta_30x20
ta47,ta,30x20,30,20,9,11,13,17,0.43333333333333335,0.06666666666666665,11->9,0.5666666666666667,ta_30x20
ta47,ta,30x20,30,20,9,12,14,16,0.4666666666666667,0.033333333333333326,12->9,0.5333333333333333,ta_30x20
ta47,ta,30x20,30,20,9,13,12,18,0.4,0.09999999999999998,13->9,0.6,ta_30x20
ta47,ta,30x20,30,20,9,14,15,15,0.5,0.0,9->14,0.5,ta_30x20
