family_size,family,size,position,machine,count,jobs,total_jobs,frequency
ta_20x15,ta,20x15,0,3,14,200,200,0.07
ta_20x15,ta,20x15,0,4,9,200,200,0.045
ta_20x15,ta,20x15,0,5,19,200,200,0.095
ta_20x15,ta,20x15,0,6,11,200,200,0.055
ta_20x15,ta,20x15,0,7,12,200,200,0.06
ta_20x15,ta,20x15,0,8,19,200,200,0.095
ta_20x15,ta,20x15,0,9,12,200,200,0.06
ta_20x15,ta,20x15,0,10,8,200,200,0.04
ta_20x15,ta,20x15,0,11,12,200,200,0.06
ta_20x15,ta,20x15,0,12,10,200,200,0.05
ta_20x15,ta,20x15,0,13,11,200,200,0.055
ta_20x15,ta,20x15,0,14,14,200,200,0.07
ta_20x15,ta,20x15,1,0,10,200,200,0.05
ta_20x15,ta,20x15,1,1,6,200,200,0.03
ta_20x15,ta,20x15,1,2,18,200,200,0.09
ta_20x15,ta,20x15,1,3,15,200,200,0.075
ta_20x15,ta,20x15,1,4,13,200,200,0.065
ta_20x15,ta,20x15,1,5,11,200,200,0.055
ta_20x15,ta,20x15,1,6,13,200,200,0.065
ta_20x15,ta,20x15,1,7,14,200,200,0.07
ta_20x15,ta,20x15,1,8,21,200,200,0.105
ta_20x15,ta,20x15,1,9,14,200,200,0.07
ta_20x15,ta,20x15,1,10,13,200,200,0.065
ta_20x15,ta,20x15,1,11,12,200,200,0.06
ta_20x15,ta,20x15,1,12,10,200,200,0.05
ta_20x15,ta,20x15,1,13,11,200,200,0.055
ta_20x15,ta,20x15,1,14,19,200,200,0.095
ta_20x15,ta,20x15,2,0,9,200,200,0.045
ta_20x15,ta,20x15,2,1,17,200,200,0.085
ta_20x15,ta,20x15,2,2,7,200,200,0.035
ta_20x15,ta,20x15,2,3,13,200,200,0.065
ta_20x15,ta,20x15,2,4,16,200,200,0.08
ta_20x15,ta,20x15,2,5,12,200,200,0.06
ta_20x15,ta,20x15,2,6,19,200,200,0.095
ta_20x15,ta,20x15,2,7,12,200,200,0.06
ta_20x15,ta,20x15,2,8,13,200,200,0.065
ta_20x15,ta,20x15,2,9,14,200,200,0.07
ta_20x15,ta,20x15,2,10,15,200,200,0.075
ta_20x15,ta,20x15,2,11,11,200,200,0.055
ta_20x15,ta,20x15,2,12,20,200,200,0.1
ta_20x15,ta,20x15,2,13,9,200,200,0.045
ta_20x15,ta,20x15,2,14,13,200,200,0.065
ta_20x15,ta,20x15,3,0,14,200,200,0.07
ta_20x15,ta,20x15,3,1,13,200,200,0.065
ta_20x15,ta,20x15,3,2,7,200,200,0.035
ta_20x15,ta,20x15,3,3,10,200,200,0.05
ta_20x15,ta,20x15,3,4,14,200,200,0.07
ta_20x15,ta,20x15,3,5,13,200,200,0.065
ta_20x15,ta,20x15,3,6,12,200,200,0.06
ta_20x15,ta,20x15,3,7,17,200,200,0.085
ta_20x15,ta,20x15,3,8,18,200,200,0.09
ta_20x15,ta,20x15,3,9,9,200,200,0.045
ta_20x15,ta,20x15,3,10,15,200,200,0.075
ta_20x15,ta,20x15,3,11,15,200,200,0.075
ta_20x15,ta,20x15,3,12,16,200,200,0.08
ta_20x15,ta,20x15,3,13,13,200,200,0.065
ta_20x15,ta,20x15,3,14,14,200,200,0.07
ta_20x15,ta,20x15,4,0,16,200,200,0.08
ta_20x15,ta,20x15,4,1,12,200,200,0.06
ta_20x15,ta,20x15,4,2,10,200,200,0.05
ta_20x15,ta,20x15,4,3,25,200,200,0.125
ta_20x15,ta,20x15,4,4,11,200,200,0.055
ta_20x15,ta,20x15,4,5,16,200,200,0.08
ta_20x15,ta,20x15,4,6,10,200,200,0.05
ta_20x15,ta,20x15,4,7,16,200,200,0.08
ta_20x15,ta,20x15,4,8,19,200,200,0.095
ta_20x15,ta,20x15,4,9,10,200,200,0.05
ta_20x15,ta,20x15,4,10,10,200,200,0.05
ta_20x15,ta,20x15,4,11,14,200,200,0.07
ta_20x15,ta,20x15,4,12,9,200,200,0.045
ta_20x15,ta,20x15,4,13,14,200,200,0.07
ta_20x15,ta,20x15,4,14,8,200,200,0.04
ta_20x15,ta,20x15,5,0,19,200,200,0.095
ta_20x15,ta,20x15,5,1,17,200,200,0.085
ta_20x15,ta,20x15,5,2,9,200,200,0.045
ta_20x15,ta,20x15,5,3,10,200,200,0.05
ta_20x15,ta,20x15,5,4,14,200,200,0.07
ta_20x15,ta,20x15,5,5,14,200,200,0.07
ta_20x15,ta,20x15,5,6,13,200,200,0.065
ta_20x15,ta,20x15,5,7,10,200,200,0.05
ta_20x15,ta,20x15,5,8,13,200,200,0.065
ta_20x15,ta,20x15,5,9,17,200,200,0.085
ta_20x15,ta,20x15,5,10,16,200,200,0.08
ta_20x15,ta,20x15,5,11,8,200,200,0.04
ta_20x15,ta,20x15,5,12,10,200,200,0.05
ta_20x15,ta,20x15,5,13,16,200,200,0.08
ta_20x15,ta,20x15,5,14,14,200,200,0.07
ta_20x15,ta,20x15,6,0,13,200,200,0.065
ta_20x15,ta,20x15,6,1,13,200,200,0.065
ta_20x15,ta,20x15,6,2,15,200,200,0.075
ta_20x15,ta,20x15,6,3,7,200,200,0.035
ta_20x15,ta,20x15,6,4,13,200,200,0.065
ta_20x15,ta,20x15,6,5,17,200,200,0.085
ta_20x15,ta,20x15,6,6,21,200,200,0.105
ta_20x15,ta,20x15,6,7,11,200,200,0.055
ta_20x15,ta,20x15,6,8,8,200,200,0.04
ta_20x15,ta,20x15,6,9,12,200,200,0.06
ta_20x15,ta,20x15,6,10,11,200,200,0.055
ta_20x15,ta,20x15,6,11,16,200,200,0.08
ta_20x15,ta,20x15,6,12,10,200,200,0.05
ta_20x15,ta,20x15,6,13,16,200,200,0.08
ta_20x15,ta,20x15,6,14,17,200,200,0.085
ta_20x15,ta,20x15,7,0,14,200,200,0.07
ta_20x15,ta,20x15,7,1,12,200,200,0.06
ta_20x15,ta,20x15,7,2,7,200,200,0.035
ta_20x15,ta,20x15,7,3,14,200,200,0.07
ta_20x15,ta,20x15,7,4,19,200,200,0.095
ta_20x15,ta,20x15,7,5,16,200,200,0.08
ta_20x15,ta,20x15,7,6,14,200,200,0.07
ta_20x15,ta,20x15,7,7,15,200,200,0.075
ta_20x15,ta,20x15,7,8,8,200,200,0.04
ta_20x15,ta,20x15,7,9,13,200,200,0.065
ta_20x15,ta,20x15,7,10,12,200,200,0.06
ta_20x15,ta,20x15,7,11,12,200,200,0.06
ta_20x15,ta,20x15,7,12,9,200,200,0.045
ta_20x15,ta,20x15,7,13,18,200,200,0.09
ta_20x15,ta,20x15,7,14,17,200,200,0.085
ta_20x15,ta,20x15,8,0,12,200,200,0.06
ta_20x15,ta,20x15,8,1,11,200,200,0.055
ta_20x15,ta,20x15,8,2,13,200,200,0.065
ta_20x15,ta,20x15,8,3,14,200,200,0.07
ta_20x15,ta,20x15,8,4,14,200,200,0.07
ta_20x15,ta,20x15,8,5,14,200,200,0.07
ta_20x15,ta,20x15,8,6,12,200,200,0.06
ta_20x15,ta,20x15,8,7,4,200,200,0.02
ta_20x15,ta,20x15,8,8,11,200,200,0.055
ta_20x15,ta,20x15,8,9,14,200,200,0.07
ta_20x15,ta,20x15,8,10,11,200,200,0.055
ta_20x15,ta,20x15,8,11,21,200,200,0.105
ta_20x15,ta,20x15,8,12,21,200,200,0.105
ta_20x15,ta,20x15,8,13,15,200,200,0.075
ta_20x15,ta,20x15,8,14,13,200,200,0.065
ta_20x15,ta,20x15,9,0,11,200,200,0.055
ta_20x15,ta,20x15,9,1,16,200,200,0.08
ta_20x15,ta,20x15,9,2,13,200,200,0.065
ta_20x15,ta,20x15,9,3,11,200,200,0.055
ta_20x15,ta,20x15,9,4,9,200,200,0.045
ta_20x15,ta,20x15,9,5,16,200,200,0.08
ta_20x15,ta,20x15,9,6,15,200,200,0.075
ta_20x15,ta,20x15,9,7,21,200,200,0.105
ta_20x15,ta,20x15,9,8,14,200,200,0.07
ta_20x15,ta,20x15,9,9,14,200,200,0.07
ta_20x15,ta,20x15,9,10,11,200,200,0.055
ta_20x15,ta,20x15,9,11,13,200,200,0.065
ta_20x15,ta,20x15,9,12,11,200,200,0.055
ta_20x15,ta,20x15,9,13,11,200,200,0.055
ta_20x15,ta,20x15,9,14,14,200,200,0.07
ta_20x15,ta,20x15,10,0,16,200,200,0.08
ta_20x15,ta,20x15,10,1,13,200,200,0.065
ta_20x15,ta,20x15,10,2,18,200,200,0.09
ta_20x15,ta,20x15,10,3,13,200,200,0.065
ta_20x15,ta,20x15,10,4,14,200,200,0.07
ta_20x15,ta,20x15,10,5,15,200,200,0.075
ta_20x15,ta,20x15,10,6,8,200,200,0.04
ta_20x15,ta,20x15,10,7,13,200,200,0.065
ta_20x15,ta,20x15,10,8,10,200,200,0.05
ta_20x15,ta,20x15,10,9,18,200,200,0.09
ta_20x15,ta,20x15,10,10,20,200,200,0.1
ta_20x15,ta,20x15,10,11,12,200,200,0.06
ta_20x15,ta,20x15,10,12,11,200,200,0.055
ta_20x15,ta,20x15,10,13,12,200,200,0.06
ta_20x15,ta,20x15,10,14,7,200,200,0.035
ta_20x15,ta,20x15,11,0,11,200,200,0.055
ta_20x15,ta,20x15,11,1,16,200,200,0.08
ta_20x15,ta,20x15,11,2,19,200,200,0.095
ta_20x15,ta,20x15,11,3,13,200,200,0.065
ta_20x15,ta,20x15,11,4,12,200,200,0.06
ta_20x15,ta,20x15,11,5,7,200,200,0.035
ta_20x15,ta,20x15,11,6,17,200,200,0.085
ta_20x15,ta,20x15,11,7,11,200,200,0.055
ta_20x15,ta,20x15,11,8,11,200,200,0.055
ta_20x15,ta,20x15,11,9,14,200,200,0.07
ta_20x15,ta,20x15,11,10,13,200,200,0.065
ta_20x15,ta,20x15,11,11,13,200,200,0.065
ta_20x15,ta,20x15,11,12,17,200,200,0.085
ta_20x15,ta,20x15,11,13,16,200,200,0.08
ta_20x15,ta,20x15,11,14,10,200,200,0.05
ta_20x15,ta,20x15,12,0,17,200,200,0.085
ta_20x15,ta,20x15,12,1,11,200,200,0.055
ta_20x15,ta,20x15,12,2,8,200,200,0.04
ta_20x15,ta,20x15,12,3,20,200,200,0.1
ta_20x15,ta,20x15,12,4,15,200,200,0.075
ta_20x15,ta,20x15,12,5,13,200,200,0.065
ta_20x15,ta,20x15,12,6,14,200,200,0.07
ta_20x15,ta,20x15,12,7,16,200,200,0.08
ta_20x15,ta,20x15,12,8,12,200,200,0.06
ta_20x15,ta,20x15,12,9,15,200,200,0.075
ta_20x15,ta,20x15,12,10,13,200,200,0.065
ta_20x15,ta,20x15,12,11,7,200,200,0.035
ta_20x15,ta,20x15,12,12,19,200,200,0.095
ta_20x15,ta,20x15,12,13,12,200,200,0.06
ta_20x15,ta,20x15,12,14,8,200,200,0.04
ta_20x15,ta,20x15,13,0,15,200,200,0.075
ta_20x15,ta,20x15,13,1,14,200,200,0.07
ta_20x15,ta,20x15,13,2,15,200,200,0.075
ta_20x15,ta,20x15,13,3,14,200,200,0.07
ta_20x15,ta,20x15,13,4,8,200,200,0.04
ta_20x15,ta,20x15,13,5,6,200,200,0.03
ta_20x15,ta,20x15,13,6,14,200,200,0.07
ta_20x15,ta,20x15,13,7,12,200,200,0.06
ta_20x15,ta,20x15,13,8,10,200,200,0.05
ta_20x15,ta,20x15,13,9,17,200,200,0.085
ta_20x15,ta,20x15,13,10,14,200,200,0.07
ta_20x15,ta,20x15,13,11,12,200,200,0.06
ta_20x15,ta,20x15,13,12,16,200,200,0.08
ta_20x15,ta,20x15,13,13,13,200,200,0.065
ta_20x15,ta,20x15,13,14,20,200,200,0.1
ta_20x15,ta,20x15,14,0,12,200,200,0.06
ta_20x15,ta,20x15,14,1,11,200,200,0.055
ta_20x15,ta,20x15,14,2,21,200,200,0.105
ta_20x15,ta,20x15,14,3,7,200,200,0.035
ta_20x15,ta,20x15,14,4,19,200,200,0.095
ta_20x15,ta,20x15,14,5,11,200,200,0.055
ta_20x15,ta,20x15,14,6,7,200,200,0.035
ta_20x15,ta,20x15,14,7,16,200,200,0.08
ta_20x15,ta,20x15,14,8,13,200,200,0.065
ta_20x15,ta,20x15,14,9,7,200,200,0.035
ta_20x15,ta,20x15,14,10,18,200,200,0.09
ta_20x15,ta,20x15,14,11,22,200,200,0.11
ta_20x15,ta,20x15,14,12,11,200,200,0.055
ta_20x15,ta,20x15,14,13,13,200,200,0.065
ta_20x15,ta,20x15,14,14,12,200,200,0.06
ta_20x20,ta,20x20,0,0,11,200,200,0.055
ta_20x20,ta,20x20,0,1,8,200,200,0.04
ta_20x20,ta,20x20,0,2,11,200,200,0.055
ta_20x20,ta,20x20,0,3,11,200,200,0.055
ta_20x20,ta,20x20,0,4,11,200,200,0.055
ta_20x20,ta,20x20,0,5,8,200,200,0.04
ta_20x20,ta,20x20,0,6,9,200,200,0.045
ta_20x20,ta,20x20,0,7,13,200,200,0.065
ta_20x20,ta,20x20,0,8,13,200,200,0.065
ta_20x20,ta,20x20,0,9,8,200,200,0.04
ta_20x20,ta,20x20,0,10,12,200,200,0.06
ta_20x20,ta,20x20,0,11,17,200,200,0.085
ta_20x20,ta,20x20,0,12,8,200,200,0.04
ta_20x20,ta,20x20,0,13,8,200,200,0.04
ta_20x20,ta,20x20,0,14,6,200,200,0.03
ta_20x20,ta,20x20,0,15,8,200,200,0.04
ta_20x20,ta,20x20,0,16,4,200,200,0.02
ta_20x20,ta,20x20,0,17,19,200,200,0.095
ta_20x20,ta,20x20,0,18,8,200,200,0.04
ta_20x20,ta,20x20,0,19,7,200,200,0.035
ta_20x20,ta,20x20,1,0,11,200,200,0.055
ta_20x20,ta,20x20,1,1,7,200,200,0.035
ta_20x20,ta,20x20,1,2,8,200,200,0.04
ta_20x20,ta,20x20,1,3,16,200,200,0.08
ta_20x20,ta,20x20,1,4,8,200,200,0.04
ta_20x20,ta,20x20,1,5,9,200,200,0.045
ta_20x20,ta,20x20,1,6,7,200,200,0.035
ta_20x20,ta,20x20,1,7,13,200,200,0.065
ta_20x20,ta,20x20,1,8,9,200,200,0.045
ta_20x20,ta,20x20,1,9,6,200,200,0.03
ta_20x20,ta,20x20,1,10,16,200,200,0.08
ta_20x20,ta,20x20,1,11,5,200,200,0.025
ta_20x20,ta,20x20,1,12,14,200,200,0.07
ta_20x20,ta,20x20,1,13,11,200,200,0.055
ta_20x20,ta,20x20,1,14,7,200,200,0.035
ta_20x20,ta,20x20,1,15,10,200,200,0.05
ta_20x20,ta,20x20,1,16,9,200,200,0.045
ta_20x20,ta,20x20,1,17,12,200,200,0.06
ta_20x20,ta,20x20,1,18,12,200,200,0.06
ta_20x20,ta,20x20,1,19,10,200,200,0.05
ta_20x20,ta,20x20,2,0,6,200,200,0.03
ta_20x20,ta,20x20,2,1,12,200,200,0.06
ta_20x20,ta,20x20,2,2,9,200,200,0.045
ta_20x20,ta,20x20,2,3,5,200,200,0.025
ta_20x20,ta,20x20,2,4,14,200,200,0.07
ta_20x20,ta,20x20,2,5,16,200,200,0.08
ta_20x20,ta,20x20,2,6,12,200,200,0.06
ta_20x20,ta,20x20,2,7,5,200,200,0.025
ta_20x20,ta,20x20,2,8,12,200,200,0.06
ta_20x20,ta,20x20,2,9,12,200,200,0.06
ta_20x20,ta,20x20,2,10,9,200,200,0.045
ta_20x20,ta,20x20,2,11,5,200,200,0.025
ta_20x20,ta,20x20,2,12,12,200,200,0.06
ta_20x20,ta,20x20,2,13,6,200,200,0.03
ta_20x20,ta,20x20,2,14,4,200,200,0.02
ta_20x20,ta,20x20,2,15,11,200,200,0.055
ta_20x20,ta,20x20,2,16,16,200,200,0.08
ta_20x20,ta,20x20,2,17,12,200,200,0.06
ta_20x20,ta,20x20,2,18,12,200,200,0.06
ta_20x20,ta,20x20,2,19,10,200,200,0.05
ta_20x20,ta,20x20,3,0,10,200,200,0.05
ta_20x20,ta,20x20,3,1,8,200,200,0.04
ta_20x20,ta,20x20,3,2,8,200,200,0.04
ta_20x20,ta,20x20,3,3,7,200,200,0.035
ta_20x20,ta,20x20,3,4,15,200,200,0.075
ta_20x20,ta,20x20,3,5,7,200,200,0.035
ta_20x20,ta,20x20,3,6,6,200,200,0.03
ta_20x20,ta,20x20,3,7,14,200,200,0.07
ta_20x20,ta,20x20,3,8,11,200,200,0.055
ta_20x20,ta,20x20,3,9,13,200,200,0.065
ta_20x20,ta,20x20,3,10,16,200,200,0.08
ta_20x20,ta,20x20,3,11,8,200,200,0.04
ta_20x20,ta,20x20,3,12,15,200,200,0.075
ta_20x20,ta,20x20,3,13,4,200,200,0.02
ta_20x20,ta,20x20,3,14,15,200,200,0.075
ta_20x20,ta,20x20,3,15,6,200,200,0.03
ta_20x20,ta,20x20,3,16,6,200,200,0.03
ta_20x20,ta,20x20,3,17,6,200,200,0.03
ta_20x20,ta,20x20,3,18,11,200,200,0.055
ta_20x20,ta,20x20,3,19,14,200,200,0.07
ta_20x20,ta,20x20,4,0,7,200,200,0.035
ta_20x20,ta,20x20,4,1,10,200,200,0.05
ta_20x20,ta,20x20,4,2,13,200,200,0.065
ta_20x20,ta,20x20,4,3,10,200,200,0.05
ta_20x20,ta,20x20,4,4,13,200,200,0.065
ta_20x20,ta,20x20,4,5,14,200,200,0.07
ta_20x20,ta,20x20,4,6,5,200,200,0.025
ta_20x20,ta,20x20,4,7,10,200,200,0.05
ta_20x20,ta,20x20,4,8,12,200,200,0.06
ta_20x20,ta,20x20,4,9,9,200,200,0.045
ta_20x20,ta,20x20,4,10,8,200,200,0.04
ta_20x20,ta,20x20,4,11,14,200,200,0.07
ta_20x20,ta,20x20,4,12,4,200,200,0.02
ta_20x20,ta,20x20,4,13,6,200,200,0.03
ta_20x20,ta,20x20,4,14,11,200,200,0.055
ta_20x20,ta,20x20,4,15,9,200,200,0.045
ta_20x20,ta,20x20,4,16,11,200,200,0.055
ta_20x20,ta,20x20,4,17,8,200,200,0.04
ta_20x20,ta,20x20,4,18,13,200,200,0.065
ta_20x20,ta,20x20,4,19,13,200,200,0.065
ta_20x20,ta,20x20,5,0,9,200,200,0.045
ta_20x20,ta,20x20,5,1,13,200,200,0.065
ta_20x20,ta,20x20,5,2,7,200,200,0.035
ta_20x20,ta,20x20,5,3,4,200,200,0.02
ta_20x20,ta,20x20,5,4,14,200,200,0.07
ta_20x20,ta,20x20,5,5,6,200,200,0.03
ta_20x20,ta,20x20,5,6,9,200,200,0.045
ta_20x20,ta,20x20,5,7,14,200,200,0.07
ta_20x20,ta,20x20,5,8,7,200,200,0.035
ta_20x20,ta,20x20,5,9,11,200,200,0.055
ta_20x20,ta,20x20,5,10,11,200,200,0.055
ta_20x20,ta,20x20,5,11,10,200,200,0.05
ta_20x20,ta,20x20,5,12,11,200,200,0.055
ta_20x20,ta,20x20,5,13,16,200,200,0.08
ta_20x20,ta,20x20,5,14,13,200,200,0.065
ta_20x20,ta,20x20,5,15,11,200,200,0.055
ta_20x20,ta,20x20,5,16,11,200,200,0.055
ta_20x20,ta,20x20,5,17,4,200,200,0.02
ta_20x20,ta,20x20,5,18,11,200,200,0.055
ta_20x20,ta,20x20,5,19,8,200,200,0.04
ta_20x20,ta,20x20,6,0,13,200,200,0.065
ta_20x20,ta,20x20,6,1,11,200,200,0.055
ta_20x20,ta,20x20,6,2,14,200,200,0.07
ta_20x20,ta,20x20,6,3,4,200,200,0.02
ta_20x20,ta,20x20,6,4,6,200,200,0.03
ta_20x20,ta,20x20,6,5,6,200,200,0.03
ta_20x20,ta,20x20,6,6,6,200,200,0.03
ta_20x20,ta,20x20,6,7,5,200,200,0.025
ta_20x20,ta,20x20,6,8,15,200,200,0.075
ta_20x20,ta,20x20,6,9,12,200,200,0.06
ta_20x20,ta,20x20,6,10,10,200,200,0.05
ta_20x20,ta,20x20,6,11,8,200,200,0.04
ta_20x20,ta,20x20,6,12,11,200,200,0.055
ta_20x20,ta,20x20,6,13,11,200,200,0.055
ta_20x20,ta,20x20,6,14,18,200,200,0.09
ta_20x20,ta,20x20,6,15,6,200,200,0.03
ta_20x20,ta,20x20,6,16,15,200,200,0.075
ta_20x20,ta,20x20,6,17,8,200,200,0.04
ta_20x20,ta,20x20,6,18,11,200,200,0.055
ta_20x20,ta,20x20,6,19,10,200,200,0.05
ta_20x20,ta,20x20,7,0,9,200,200,0.045
ta_20x20,ta,20x20,7,1,11,200,200,0.055
ta_20x20,ta,20x20,7,2,9,200,200,0.045
ta_20x20,ta,20x20,7,3,12,200,200,0.06
ta_20x20,ta,20x20,7,4,4,200,200,0.02
ta_20x20,ta,20x20,7,5,9,200,200,0.045
ta_20x20,ta,20x20,7,6,10,200,200,0.05
ta_20x20,ta,20x20,7,7,14,200,200,0.07
ta_20x20,ta,20x20,7,8,8,200,200,0.04
ta_20x20,ta,20x20,7,9,13,200,200,0.065
ta_20x20,ta,20x20,7,10,10,200,200,0.05
ta_20x20,ta,20x20,7,11,5,200,200,0.025
ta_20x20,ta,20x20,7,12,10,200,200,0.05
ta_20x20,ta,20x20,7,13,7,200,200,0.035
ta_20x20,ta,20x20,7,14,12,200,200,0.06
ta_20x20,ta,20x20,7,15,8,200,200,0.04
ta_20x20,ta,20x20,7,16,11,200,200,0.055
ta_20x20,ta,20x20,7,17,17,200,200,0.085
ta_20x20,ta,20x20,7,18,9,200,200,0.045
ta_20x20,ta,20x20,7,19,12,200,200,0.06
ta_20x20,ta,20x20,8,0,10,200,200,0.05
ta_20x20,ta,20x20,8,1,9,200,200,0.045
ta_20x20,ta,20x20,8,2,20,200,200,0.1
ta_20x20,ta,20x20,8,3,4,200,200,0.02
ta_20x20,ta,20x20,8,4,15,200,200,0.075
ta_20x20,ta,20x20,8,5,7,200,200,0.035
ta_20x20,ta,20x20,8,6,9,200,200,0.045
ta_20x20,ta,20x20,8,7,14,200,200,0.07
ta_20x20,ta,20x20,8,8,7,200,200,0.035
ta_20x20,ta,20x20,8,9,10,200,200,0.05
ta_20x20,ta,20x20,8,10,9,200,200,0.045
ta_20x20,ta,20x20,8,11,6,200,200,0.03
ta_20x20,ta,20x20,8,12,11,200,200,0.055
ta_20x20,ta,20x20,8,13,11,200,200,0.055
ta_20x20,ta,20x20,8,14,7,200,200,0.035
ta_20x20,ta,20x20,8,15,10,200,200,0.05
ta_20x20,ta,20x20,8,16,8,200,200,0.04
ta_20x20,ta,20x20,8,17,5,200,200,0.025
ta_20x20,ta,20x20,8,18,14,200,200,0.07
ta_20x20,ta,20x20,8,19,14,200,200,0.07
ta_20x20,ta,20x20,9,0,9,200,200,0.045
ta_20x20,ta,20x20,9,1,7,200,200,0.035
ta_20x20,ta,20x20,9,2,14,200,200,0.07
ta_20x20,ta,20x20,9,3,15,200,200,0.075
ta_20x20,ta,20x20,9,4,7,200,200,0.035
ta_20x20,ta,20x20,9,5,9,200,200,0.045
ta_20x20,ta,20x20,9,6,8,200,200,0.04
ta_20x20,ta,20x20,9,7,8,200,200,0.04
ta_20x20,ta,20x20,9,8,10,200,200,0.05
ta_20x20,ta,20x20,9,9,8,200,200,0.04
ta_20x20,ta,20x20,9,10,12,200,200,0.06
ta_20x20,ta,20x20,9,11,13,200,200,0.065
ta_20x20,ta,20x20,9,12,4,200,200,0.02
ta_20x20,ta,20x20,9,13,14,200,200,0.07
ta_20x20,ta,20x20,9,14,13,200,200,0.065
ta_20x20,ta,20x20,9,15,7,200,200,0.035
ta_20x20,ta,20x20,9,16,11,200,200,0.055
ta_20x20,ta,20x20,9,17,10,200,200,0.05
ta_20x20,ta,20x20,9,18,10,200,200,0.05
ta_20x20,ta,20x20,9,19,11,200,200,0.055
ta_20x20,ta,20x20,10,0,11,200,200,0.055
ta_20x20,ta,20x20,10,1,10,200,200,0.05
ta_20x20,ta,20x20,10,2,10,200,200,0.05
ta_20x20,ta,20x20,10,3,12,200,200,0.06
ta_20x20,ta,20x20,10,4,7,200,200,0.035
ta_20x20,ta,20x20,10,5,14,200,200,0.07
ta_20x20,ta,20x20,10,6,9,200,200,0.045
ta_20x20,ta,20x20,10,7,12,200,200,0.06
ta_20x20,ta,20x20,10,8,8,200,200,0.04
ta_20x20,ta,20x20,10,9,9,200,200,0.045
ta_20x20,ta,20x20,10,10,7,200,200,0.035
ta_20x20,ta,20x20,10,11,11,200,200,0.055
ta_20x20,ta,20x20,10,12,9,200,200,0.045
ta_20x20,ta,20x20,10,13,13,200,200,0.065
ta_20x20,ta,20x20,10,14,5,200,200,0.025
ta_20x20,ta,20x20,10,15,12,200,200,0.06
ta_20x20,ta,20x20,10,16,8,200,200,0.04
ta_20x20,ta,20x20,10,17,13,200,200,0.065
ta_20x20,ta,20x20,10,18,9,200,200,0.045
ta_20x20,ta,20x20,10,19,11,200,200,0.055
ta_20x20,ta,20x20,11,0,10,200,200,0.05
ta_20x20,ta,20x20,11,1,9,200,200,0.045
ta_20x20,ta,20x20,11,2,8,200,200,0.04
ta_20x20,ta,20x20,11,3,18,200,200,0.09
ta_20x20,ta,20x20,11,4,9,200,200,0.045
ta_20x20,ta,20x20,11,5,12,200,200,0.06
ta_20x20,ta,20x20,11,6,13,200,200,0.065
ta_20x20,ta,20x20,11,7,5,200,200,0.025
ta_20x20,ta,20x20,11,8,4,200,200,0.02
ta_20x20,ta,20x20,11,9,8,200,200,0.04
ta_20x20,ta,20x20,11,10,11,200,200,0.055
ta_20x20,ta,20x20,11,11,9,200,200,0.045
ta_20x20,ta,20x20,11,12,16,200,200,0.08
ta_20x20,ta,20x20,11,13,13,200,200,0.065
ta_20x20,ta,20x20,11,14,12,200,200,0.06
ta_20x20,ta,20x20,11,15,8,200,200,0.04
ta_20x20,ta,20x20,11,16,11,200,200,0.055
ta_20x20,ta,20x20,11,17,8,200,200,0.04
ta_20x20,ta,20x20,11,18,8,200,200,0.04
ta_20x20,ta,20x20,11,19,8,200,200,0.04
ta_20x20,ta,20x20,12,0,18,200,200,0.09
ta_20x20,ta,20x20,12,1,15,200,200,0.075
ta_20x20,ta,20x20,12,2,5,200,200,0.025
ta_20x20,ta,20x20,12,3,10,200,200,0.05
ta_20x20,ta,20x20,12,4,8,200,200,0.04
ta_20x20,ta,20x20,12,5,11,200,200,0.055
ta_20x20,ta,20x20,12,6,9,200,200,0.045
ta_20x20,ta,20x20,12,7,8,200,200,0.04
ta_20x20,ta,20x20,12,8,11,200,200,0.055
ta_20x20,ta,20x20,12,9,7,200,200,0.035
ta_20x20,ta,20x20,12,10,10,200,200,0.05
ta_20x20,ta,20x20,12,11,11,200,200,0.055
ta_20x20,ta,20x20,12,12,6,200,200,0.03
ta_20x20,ta,20x20,12,13,20,200,200,0.1
ta_20x20,ta,20x20,12,14,8,200,200,0.04
ta_20x20,ta,20x20,12,15,11,200,200,0.055
ta_20x20,ta,20x20,12,16,12,200,200,0.06
ta_20x20,ta,20x20,12,17,5,200,200,0.025
ta_20x20,ta,20x20,12,18,8,200,200,0.04
ta_20x20,ta,20x20,12,19,7,200,200,0.035
ta_20x20,ta,20x20,13,0,11,200,200,0.055
ta_20x20,ta,20x20,13,1,8,200,200,0.04
ta_20x20,ta,20x20,13,2,9,200,200,0.045
ta_20x20,ta,20x20,13,3,12,200,200,0.06
ta_20x20,ta,20x20,13,4,10,200,200,0.05
ta_20x20,ta,20x20,13,5,11,200,200,0.055
ta_20x20,ta,20x20,13,6,15,200,200,0.075
ta_20x20,ta,20x20,13,7,11,200,200,0.055
ta_20x20,ta,20x20,13,8,10,200,200,0.05
ta_20x20,ta,20x20,13,9,10,200,200,0.05
ta_20x20,ta,20x20,13,10,7,200,200,0.035
ta_20x20,ta,20x20,13,11,9,200,200,0.045
ta_20x20,ta,20x20,13,12,4,200,200,0.02
ta_20x20,ta,20x20,13,13,7,200,200,0.035
ta_20x20,ta,20x20,13,14,8,200,200,0.04
ta_20x20,ta,20x20,13,15,18,200,200,0.09
