,n_jobs,n_machines,seed,num_nodes,node_x_cols,node_x_col0_min,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_min,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_min,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,conj_graph_density,deg_c_min,deg_c_max,deg_c_mean,deg_c_median,deg_c_std,deg_c_range,deg_c_q1,deg_c_q3,deg_c_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,speed,rddd,makespan_min,makespan_range,energy_sum_min,energy_sum_range,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,energy_min_mean,energy_avg_mean,energy_max_mean,num_op_nodes,sup_pred_complexity,complexity_supervised_0_1,n_jobs_shap,n_machines_shap,node_x_col0_max_shap,node_x_col0_mean_shap,node_x_col0_median_shap,node_x_col0_std_shap,node_x_col0_range_shap,node_x_col0_q1_shap,node_x_col0_q3_shap,node_x_col0_gini_shap,node_x_col1_max_shap,node_x_col1_mean_shap,node_x_col1_median_shap,node_x_col1_std_shap,node_x_col1_range_shap,node_x_col1_q1_shap,node_x_col1_q3_shap,node_x_col1_gini_shap,node_x_overall_mean_shap,node_x_overall_std_shap,num_conjunctive_edges_shap,num_disjunctive_edges_shap,num_nodes_total_shap,num_edges_total_shap,disj_graph_density_shap,deg_d_max_shap,deg_d_mean_shap,deg_d_median_shap,deg_d_std_shap,deg_d_range_shap,deg_d_q1_shap,deg_d_q3_shap,deg_d_gini_shap,clustering_max_shap,clustering_mean_shap,clustering_median_shap,clustering_std_shap,clustering_range_shap,clustering_q1_shap,clustering_q3_shap,clustering_gini_shap,conj_graph_density_shap,deg_c_max_shap,deg_c_mean_shap,deg_c_std_shap,deg_c_range_shap,deg_c_q3_shap,deg_c_gini_shap,betweenness_min_shap,betweenness_max_shap,betweenness_mean_shap,betweenness_median_shap,betweenness_std_shap,betweenness_range_shap,betweenness_q1_shap,betweenness_q3_shap,betweenness_gini_shap,makespan_min_shap,makespan_range_shap,operation_cost_mean_shap,operation_cost_std_shap,makespan_lb_job_sum_shap,makespan_lb_machine_sum_shap,makespan_lb_meanload_shap,num_op_nodes_shap
ta62.pt,50,20,0,1002,2,0.0,99.0,51.49500998003992,54.0,28.458613628751472,99.0,26.0,75.0,0.3188147910543502,-1.0,19.0,9.479041916167665,9.0,5.779554772946835,20.0,4.0,14.0,0.35129740518962094,30.48702621459961,29.376577377319336,1050,49000,1002,50050,0.04885334226651592,0.0,49.0,48.902195608782435,49.0,2.186972672604585,49.0,49.0,49.0,0.001996007984031989,0.0,1.0,0.998003992015968,1.0,0.04463209535927723,1.0,1.0,1.0,0.001996007984031989,0.002093714668564968,2.0,50.0,2.095808383233533,2.0,2.142340577245307,48.0,2.0,2.0,0.04562303963501568,0.00907796203796204,0.48951048951048953,0.013195427327163856,0.011955084915084917,0.021489755961485207,0.4804325274725275,0.009653386613386616,0.014448591408591411,0.1914932692190059,1,0,1318,50280,51598,0,51.597999572753906,28.393632888793945,1318.0,2848.0,2579.9,51.598,51.598,51.598,1000,0.6204278175223302,0.6204278175223302,0.005483474899171924,9.96400564884739e-07,7.484450460806454e-05,-0.001927032744241021,0.0008641017298333228,0.0011388393994185082,8.0351803114421e-05,-0.0003013678152613465,-0.0019143090623929132,-0.00241908067475609,0.00015433890411212996,0.00046438980735318653,0.00010885706460534782,6.0157517073788816e-05,0.0002676370835976022,0.00017375519877485171,6.220995269216291e-05,-0.0004113658748344361,-0.0008537460076845943,0.0010039759912261945,0.0018749430747632943,0.018800107067647225,0.002091702552282836,0.02003239353555712,0.0004566461999987284,0.006962732171890084,0.014424547075649911,0.005786440373410895,0.000893492633379019,0.004990452039282999,0.006111202477739771,0.007586874137631714,0.0018596749856445384,-1.371780538021733e-07,0.002825983346359167,-6.151835438630636e-08,0.0025631293987967525,-9.18402377632274e-10,-1.2655089915559172e-09,-1.947493366863754e-08,0.003724162840947368,0.001976257621455111,0.006582397018488477,0.00037592724674903204,0.0013348047904349816,0.005327214211288409,-1.241193315146986e-10,4.259231258764369e-05,0.0069546639286784265,0.005958058425694152,0.017180216124061697,0.008737276547281165,0.0007925875498911612,0.015760747567449378,0.006412522473142987,0.005023535418886578,0.00042270442169439456,0.00020617737971320263,0.005390257735317321,-0.0017307467196012107,0.0014046918570273395,0.000642833108942749,0.0035579908973371707,0.01660549421145638,0.0034939755886359966
ta63.pt,50,20,0,1002,2,0.0,99.0,49.022954091816366,49.0,28.64066857221321,99.0,23.0,73.0,0.33719025985812623,-1.0,19.0,9.479041916167665,9.0,5.779554772946835,20.0,4.0,14.0,0.35129740518962094,29.25099754333496,28.596778869628906,1050,49000,1002,50050,0.04885334226651592,0.0,49.0,48.902195608782435,49.0,2.186972672604585,49.0,49.0,49.0,0.001996007984031989,0.0,1.0,0.998003992015968,1.0,0.04463209535927723,1.0,1.0,1.0,0.001996007984031989,0.002093714668564968,2.0,50.0,2.095808383233533,2.0,2.142340577245307,48.0,2.0,2.0,0.04562303963501568,0.00907796203796204,0.48951048951048953,0.013195427327163856,0.011955084915084917,0.021489755961485207,0.4804325274725275,0.009653386613386616,0.014448591408591411,0.1914932692190059,1,0,1289,47832,49121,0,49.12099838256836,28.585176467895508,1289.0,2755.0,2456.05,49.121,49.121,49.121,1000,0.6097641940438241,0.6097641940438241,0.005415198857944537,4.388998703318038e-05,7.424925203146528e-05,-0.001891236036368517,-0.0009680138919963907,0.0010541280064748915,8.09678755421323e-05,-0.00031573432499319335,-0.0019489116572869861,-0.002102739439949717,0.00016169877947943065,0.0004228986425138434,9.55840604284382e-05,2.8763654022325493e-05,0.0003409260595744017,0.00022986151813202935,5.0207944760431626e-05,-0.00038302131697048365,-0.0024374527990605444,0.0003858049602091724,0.002463508000780079,0.01889708425617067,0.0026035083172252973,0.019384583931115928,0.00032576886482285926,0.006878740797940301,0.014143131668176245,0.005690343306735917,0.0008410801133984713,0.0048955272389157155,0.005979264736780639,0.007571520179009814,0.0021426137500727862,-1.2990192609954293e-07,0.002877513852356218,-5.4317896543118376e-08,0.002938104982539049,3.661434690798572e-11,-1.3127860474656298e-09,-2.0034785613878574e-08,0.003921718659248229,0.0023104558896480934,0.006445160336931568,0.0003359863048178848,0.0013301884659025081,0.0052618466162301656,-3.652276630468898e-10,3.22266888311413e-05,0.006794052160647024,0.005846572540918416,0.016956910277373893,0.008498632171366509,0.0009166282826364256,0.01562901108862075,0.006298527867999071,0.004969984544171025,0.0003033914027878712,-0.00041573638748865,0.0001405337104354931,-0.0017322761151622689,0.0013310642589241738,-0.00011166578638473867,0.00343711405723666,0.01643112360632546,0.003983238873121825
ta64.pt,50,20,0,1002,2,0.0,99.0,48.365269461077844,49.0,28.604298620628498,99.0,23.0,72.0,0.3413274972896847,-1.0,19.0,9.479041916167665,9.0,5.779554772946835,20.0,4.0,14.0,0.35129740518962094,28.922155380249023,28.35205841064453,1050,49000,1002,50050,0.04885334226651592,0.0,49.0,48.902195608782435,49.0,2.186972672604585,49.0,49.0,49.0,0.001996007984031989,0.0,1.0,0.998003992015968,1.0,0.04463209535927723,1.0,1.0,1.0,0.001996007984031989,0.002093714668564968,2.0,50.0,2.095808383233533,2.0,2.142340577245307,48.0,2.0,2.0,0.04562303963501568,0.00907796203796204,0.48951048951048953,0.013195427327163856,0.011955084915084917,0.021489755961485207,0.4804325274725275,0.009653386613386616,0.014448591408591411,0.1914932692190059,1,0,1229,47233,48462,0,48.46200180053711,28.55091094970703,1229.0,2691.0,2423.1,48.462,48.462,48.462,1000,0.6090450720255589,0.6090450720255589,0.0054297896310135044,5.730076435093539e-05,7.388119634257111e-05,-0.0018814427758284877,-0.0009509784988940578,0.0010932856013114597,8.119645794239127e-05,-0.00032086193343371685,-0.0019164126064339607,-0.002109575442826224,0.0001638992839120806,0.000425725946671002,8.698244316141234e-05,2.498129444135263e-05,0.0003352600904145113,0.00019763059524252534,5.0063231304628545e-05,-0.00037426166343782554,-0.00239591036266257,0.00031415015309105016,0.002450919661812829,0.01882868247033849,0.0025876948403086254,0.019327975015332663,0.00032610644187880145,0.006875815567744803,0.014152742065789498,0.005660971384011016,0.0008193719351924913,0.0048848813784931515,0.005974498839212182,0.007538365289397596,0.0020695688165992673,-1.311406443482573e-07,0.0028858130072059764,-5.7223591936824497e-08,0.002893728266534478,-2.0275690670508931e-10,-1.1409192422230315e-09,-2.4794811950262104e-08,0.0038584987375992618,0.002280891066770296,0.006398217056224051,0.00033833837126938946,0.0013217608340925565,0.005242964973944494,-7.680533452480502e-10,3.6813829232589646e-05,0.006786230591072289,0.005851747566346376,0.016870478443710223,0.008521641923667563,0.0009555190547163517,0.015604519714345563,0.006296006601091312,0.004946120347311962,0.0002931535306745881,-0.0005010372864460844,0.00015345702730411195,-0.0017476369313771513,0.0013338752301009238,-0.00016458231480484937,0.003381025931702123,0.016463694341031922,0.003981403974089254
ta65.pt,50,20,0,1002,2,0.0,99.0,49.100798403193615,49.0,29.16315894552429,99.0,22.0,75.0,0.3426559146184551,-1.0,19.0,9.479041916167665,9.0,5.779554772946835,20.0,4.0,14.0,0.35129740518962094,29.289920806884766,28.88628387451172,1050,49000,1002,50050,0.04885334226651592,0.0,49.0,48.902195608782435,49.0,2.186972672604585,49.0,49.0,49.0,0.001996007984031989,0.0,1.0,0.998003992015968,1.0,0.04463209535927723,1.0,1.0,1.0,0.001996007984031989,0.002093714668564968,2.0,50.0,2.095808383233533,2.0,2.142340577245307,48.0,2.0,2.0,0.04562303963501568,0.00907796203796204,0.48951048951048953,0.013195427327163856,0.011955084915084917,0.021489755961485207,0.4804325274725275,0.009653386613386616,0.014448591408591411,0.1914932692190059,1,0,1270,47929,49199,0,49.19900131225586,29.109437942504883,1270.0,2725.0,2459.95,49.199,49.199,49.199,1000,0.6094102758197808,0.6094102758197808,0.005378538617584111,2.2789833309885046e-05,7.474955048499076e-05,-0.0019058366130826252,-0.0009753423385458215,0.0010700973079184484,8.165036454488254e-05,-0.00031893288463750834,-0.0019208226074468797,-0.002150182544088932,0.00016277038836098445,0.00042529183569849424,0.00010127569869520217,4.71622727065631e-05,0.000340705713742379,0.0001535978489556961,2.3874780045748604e-05,-0.000391098203075028,-0.00238073994851574,0.0001364238210213167,0.002469677937362626,0.018951019946431398,0.002635571021390916,0.01936478136957625,0.0004104153568334686,0.00690062484338679,0.014218925501089686,0.005695909976522874,0.0008812021005762411,0.004902438227222159,0.005997754420902436,0.007555413086561463,0.0021661232503542784,-1.2989991810582778e-07,0.003077053404572513,-5.7131818378410804e-08,0.0029277149721478445,-9.471647231225566e-13,-1.3097920798550697e-09,-2.0307321145118017e-08,0.003939343436021981,0.00226303868151057,0.006452483140692016,0.0003466385891040603,0.0013323297861862194,0.005245513483233037,-3.652276630468898e-10,-1.4631618816310796e-05,0.00679857845885677,0.005847537564861323,0.016847407163295105,0.008480671516064693,0.0008849194355653887,0.015475416813006822,0.00629592160781198,0.0049615330658683635,0.0003085731804267195,-0.0004986789292856358,0.00017546675883099025,-0.001745343880949729,0.0013765040266905705,-0.00013912727533443227,0.0034173025765155745,0.01639945014792237,0.0039486925009871955
ta66.pt,50,20,0,1002,2,0.0,99.0,50.28942115768463,51.0,29.060231824898402,99.0,24.0,76.0,0.33346939777915896,-1.0,19.0,9.479041916167665,9.0,5.779554772946835,20.0,4.0,14.0,0.35129740518962094,29.884231567382812,29.245887756347656,1050,49000,1002,50050,0.04885334226651592,0.0,49.0,48.902195608782435,49.0,2.186972672604585,49.0,49.0,49.0,0.001996007984031989,0.0,1.0,0.998003992015968,1.0,0.04463209535927723,1.0,1.0,1.0,0.001996007984031989,0.002093714668564968,2.0,50.0,2.095808383233533,2.0,2.142340577245307,48.0,2.0,2.0,0.04562303963501568,0.00907796203796204,0.48951048951048953,0.013195427327163856,0.011955084915084917,0.021489755961485207,0.4804325274725275,0.009653386613386616,0.014448591408591411,0.1914932692190059,1,0,1297,49093,50390,0,50.38999938964844,29.002033233642578,1297.0,2845.0,2519.5,50.39,50.39,50.39,1000,0.6174989180275654,0.6174989180275654,0.005441541968993124,4.165256449837686e-06,7.476929103617125e-05,-0.001953007138219467,-0.0009781005048169848,0.0011096913388186766,8.18457913918939e-05,-0.0002900436854310824,-0.00015627208907687099,-0.002491951009423086,0.00013340369880135864,0.0005172645092895498,0.00011061177284273243,0.00013051806647467617,0.0003425023858491819,0.0001531540103522606,7.962350313218153e-05,-0.0003824668002551529,-0.0016844195610809525,0.0009840365466640378,0.002154671965820785,0.01875597854717689,0.002404569584187513,0.019576786572090377,0.00045384749559248546,0.006969644885959407,0.014324830785255198,0.005758789617851885,0.0008865461193918847,0.0049309161242190765,0.00611712583010472,0.0076393598875686315,0.0019365593247961744,-1.4405777928603487e-07,0.0029102179033614448,-5.685725256923054e-08,0.0027228401324275544,-4.993593873491804e-10,-9.155095014640308e-10,-1.993095493733789e-08,0.0038174677179328826,0.0020268941881425905,0.0064934229742489216,0.0004069513796418318,0.0013377952397095505,0.005365063286624601,-3.652276630468898e-10,0.0001289588311290884,0.0069756376964272525,0.00595709520810455,0.017177710378340053,0.008703007220005431,0.0007606928209184178,0.015623060195352501,0.006440939683002768,0.004960832640677337,0.0004288759319086049,-0.000442538709645134,0.004532881004041019,-0.0017551306208700795,0.0013180904780875232,-7.917886364176319e-05,0.003533285021666142,0.016556112904281134,0.0035813156228343243
ta67.pt,50,20,0,1002,2,0.0,99.0,49.45409181636727,50.0,28.327539413882434,99.0,25.0,73.0,0.33063296449097246,-1.0,19.0,9.479041916167665,9.0,5.779554772946835,20.0,4.0,14.0,0.35129740518962094,29.46656608581543,28.590688705444336,1050,49000,1002,50050,0.04885334226651592,0.0,49.0,48.902195608782435,49.0,2.186972672604585,49.0,49.0,49.0,0.001996007984031989,0.0,1.0,0.998003992015968,1.0,0.04463209535927723,1.0,1.0,1.0,0.001996007984031989,0.002093714668564968,2.0,50.0,2.095808383233533,2.0,2.142340577245307,48.0,2.0,2.0,0.04562303963501568,0.00907796203796204,0.48951048951048953,0.013195427327163856,0.011955084915084917,0.021489755961485207,0.4804325274725275,0.009653386613386616,0.014448591408591411,0.1914932692190059,1,0,1273,48280,49553,0,49.553001403808594,28.269298553466797,1273.0,2812.0,2477.65,49.553,49.553,49.553,1000,0.6107842323635464,0.6107842323635464,0.00541243186600724,2.682847749442792e-05,7.423117904582596e-05,-0.0018701575740536426,-0.0009529085172893943,0.0010747755494525614,8.115975556676642e-05,-0.00032129647240786933,-0.0019413814742705818,-0.0021140580463103295,0.00011529445644649915,0.0004147301221265111,9.770104566420876e-05,5.800977529259847e-05,0.0003379163949520076,0.00022955686350176075,5.8572960307980706e-05,-0.0003755350021721322,-0.0018787168210619703,0.00037766320165986733,0.0024057005474100693,0.01869550973958636,0.0024165030264743695,0.019325226112848114,0.0002920932811436341,0.006877832406159236,0.014092129343120438,0.005711679504098662,0.0008436983524167887,0.0049075327330951575,0.006009347135682956,0.007636113172091803,0.00212714917090788,-1.3599875615421814e-07,0.0027957196332117915,-5.765148292053404e-08,0.002952684385929788,5.651353666213885e-10,-1.2189457899203924e-09,-1.9196099233343115e-08,0.0039193082789118,0.0021875128356225585,0.006427716946919103,0.0003104681298492799,0.0013487066454532049,0.005292039746588142,-3.652276630468898e-10,-3.6077727314976487e-06,0.006805081833022683,0.005798057127197451,0.0169903221203645,0.008561272129619373,0.0007732499642421805,0.01566888328864717,0.006304944288609294,0.004919378920252414,0.0003147260528278459,-0.00042196270834135135,0.001485837265595318,-0.0017562721350976589,0.0013273288579002552,-0.00010520941782439517,0.003457947910463548,0.01640692083438085,0.00389771250518834
ta68.pt,50,20,0,1002,2,0.0,99.0,49.80339321357285,49.0,28.084458244255437,99.0,27.0,73.0,0.32538003967217377,-1.0,19.0,9.479041916167665,9.0,5.779554772946835,20.0,4.0,14.0,0.35129740518962094,29.641218185424805,28.593414306640625,1050,49000,1002,50050,0.04885334226651592,0.0,49.0,48.902195608782435,49.0,2.186972672604585,49.0,49.0,49.0,0.001996007984031989,0.0,1.0,0.998003992015968,1.0,0.04463209535927723,1.0,1.0,1.0,0.001996007984031989,0.002093714668564968,2.0,50.0,2.095808383233533,2.0,2.142340577245307,48.0,2.0,2.0,0.04562303963501568,0.00907796203796204,0.48951048951048953,0.013195427327163856,0.011955084915084917,0.021489755961485207,0.4804325274725275,0.009653386613386616,0.014448591408591411,0.1914932692190059,1,0,1343,48560,49903,0,49.90299987792969,28.02398109436035,1343.0,2764.0,2495.15,49.903,49.903,49.903,1000,0.6121202244655557,0.6121202244655557,0.0054161181703464905,2.7662834157011298e-05,7.451663089600202e-05,-0.001931667036872211,-0.0009496431533658852,0.0012115828214581733,8.11855972525743e-05,-0.0002892410144657398,-0.001985176027039266,-0.002207650421111878,0.00011141514341671763,0.0004307000169765028,9.761350654238874e-05,3.665627377570493e-05,0.00033642642348279947,0.00022889943699377834,5.4907992273018324e-05,-0.0003795724314512821,-0.0016690498050244273,0.00037278978382409,0.0019197976599672122,0.01853169953992666,0.002264671586929453,0.01925647941248083,0.00023751401651834805,0.006808770605386324,0.014175741379827045,0.005682066089898752,0.0008260420372777729,0.004895464336175462,0.006040637255824836,0.007612475095835492,0.002000941865974577,-1.3433771095183713e-07,0.002676878223090252,-6.209282083279158e-08,0.0026583247868322887,3.2206242294815695e-10,-1.0067870308882561e-09,-8.078463913258935e-09,0.0036113781684623753,0.0020816657260217726,0.006481348173378837,0.0003062430849843333,0.0013403365042583505,0.0052937829203362815,-3.652276630468898e-10,-8.575320352408155e-06,0.006882765604494978,0.005894021962695842,0.017055804894409284,0.008616463274449183,0.000738617212599374,0.015715658360403412,0.006315461797863138,0.0049390173090578275,0.00033267719089791876,0.000153239811144049,0.003052321139794702,-0.0017611309763642007,0.0013075071660456502,0.0006117729660799705,0.0034983192060859328,0.016442252596647233,0.003683156319967069
ta69.pt,50,20,0,1002,2,0.0,99.0,50.76946107784431,51.0,28.71078416300177,99.0,25.0,76.0,0.3264090246508615,-1.0,19.0,9.479041916167665,9.0,5.779554772946835,20.0,4.0,14.0,0.35129740518962094,30.124252319335938,29.241764068603516,1050,49000,1002,50050,0.04885334226651592,0.0,49.0,48.902195608782435,49.0,2.186972672604585,49.0,49.0,49.0,0.001996007984031989,0.0,1.0,0.998003992015968,1.0,0.04463209535927723,1.0,1.0,1.0,0.001996007984031989,0.002093714668564968,2.0,50.0,2.095808383233533,2.0,2.142340577245307,48.0,2.0,2.0,0.04562303963501568,0.00907796203796204,0.48951048951048953,0.013195427327163856,0.011955084915084917,0.021489755961485207,0.4804325274725275,0.009653386613386616,0.014448591408591411,0.1914932692190059,1,0,1416,49455,50871,0,50.87099838256836,28.649473190307617,1416.0,3063.0,2543.55,50.871,50.871,50.871,1000,0.6209999530412431,0.6209999530412431,0.005479853364977003,3.115980357137861e-05,7.503332639804717e-05,-0.0018619690526152663,-0.0009619346830445027,0.0011607618466402895,8.174226809160641e-05,-0.000280339012246803,-0.0001368690298286356,-0.0025000948830242,0.00017027861948663153,0.0004981270617788434,0.00011002673688374488,6.03119414477449e-05,0.00037583206020746324,0.00015917003087521464,8.392817977840225e-05,-0.00035354135580055386,-0.0014276413450972714,0.0010299295233275503,0.0017797752824712625,0.018874175331978375,0.00229509427742175,0.019828373191226923,0.0004234370778446588,0.006954992596795839,0.014462711529508015,0.005792481042132982,0.000903324866943991,0.004989099740996866,0.006142911051173863,0.007650448355406645,0.0018373513967867821,-1.4126805895322723e-07,0.002786026600265965,-6.312190584798049e-08,0.002514072514992251,-2.8889798970392977e-10,-9.038781957777958e-10,-8.862631765982616e-09,0.0035787398378417964,0.0021103303080283785,0.006521622021290828,0.00040747832705906225,0.0013622764511572747,0.005408847948685995,-1.241193315146986e-10,0.00018328568628233702,0.007058021588444047,0.006058452713744525,0.01731281518034154,0.00874527863599452,0.0007959563135182818,0.015705507095871613,0.006466585681017677,0.005039614096736328,0.00046994763424668297,8.085839047329625e-05,0.004336780290989609,-0.001697385372284342,0.0013453285590074712,0.0005088928618439063,0.004914083679397313,0.016697374199790584,0.0036810889263705166
ta70.pt,50,20,0,1002,2,0.0,99.0,50.77644710578842,52.0,28.68115595191763,99.0,26.25,76.0,0.3258834742167067,-1.0,19.0,9.479041916167665,9.0,5.779554772946835,20.0,4.0,14.0,0.35129740518962094,30.127744674682617,29.229692459106445,1050,49000,1002,50050,0.04885334226651592,0.0,49.0,48.902195608782435,49.0,2.186972672604585,49.0,49.0,49.0,0.001996007984031989,0.0,1.0,0.998003992015968,1.0,0.04463209535927723,1.0,1.0,1.0,0.001996007984031989,0.002093714668564968,2.0,50.0,2.095808383233533,2.0,2.142340577245307,48.0,2.0,2.0,0.04562303963501568,0.00907796203796204,0.48951048951048953,0.013195427327163856,0.011955084915084917,0.021489755961485207,0.4804325274725275,0.009653386613386616,0.014448591408591411,0.1914932692190059,1,0,1225,49653,50878,0,50.87799835205078,28.61969757080078,1225.0,2995.0,2543.9,50.878,50.878,50.878,1000,0.6209329359937804,0.6209329359937804,0.005473750317545399,1.4975342893719959e-05,7.4804838516623e-05,-0.0018584815019104834,-0.0006545071851581871,0.0011057741695438064,8.175834426706372e-05,-0.0002785916629099483,-0.0001408141687197558,-0.002478167881492531,0.00016301368317322816,0.0005682532332024055,0.00010536457134035822,0.00012146852972645352,0.0003544634841563188,0.00015865228739235683,8.732568597500736e-05,-0.00031724299737329026,-0.0013975193800460466,0.0010124903215857455,0.0021291152369519906,0.018955030447934118,0.0022902683981017658,0.019740077283359452,0.0005071161194351404,0.006983804192909488,0.014403390571887983,0.005732452250464204,0.0009391225534320017,0.004974693371156912,0.006088844946362044,0.007613808473010577,0.0019341885668577342,-1.4511547199597514e-07,0.002827043515735041,-5.8255000999771306e-08,0.0026966007637877995,9.961721693437284e-11,-8.24165883039442e-10,-2.0293053824010442e-08,0.003874276760699443,0.0020875633746764077,0.006499033501942905,0.0004005809000718436,0.001333498816990084,0.00538968376660835,-1.241193315146986e-10,0.0001489980339057536,0.007018520058065464,0.005979316124976407,0.017276232287710993,0.008752595300812556,0.0008627020202840291,0.015652700429474056,0.006446836044765021,0.005048616123050343,0.0004758801706624484,-0.000560660181425267,0.004572465762417685,-0.0017099538307673583,0.0013134918411946397,-0.00010251655263411565,0.004827661261506034,0.01667746566014198,0.0037754998106183323
ta71.pt,100,20,0,2002,2,0.0,99.0,50.39510489510489,51.0,28.371416931751412,99.0,26.0,75.0,0.32493648920783147,-1.0,19.0,9.48951048951049,9.0,5.77293799092739,20.0,4.0,14.0,0.35064935064935066,29.94230842590332,28.938711166381836,2100,198000,2002,200100,0.04942583653228331,0.0,99.0,98.9010989010989,99.0,3.1275273562104844,99.0,99.0,99.0,0.0009990009990008542,0.0,1.0,0.999000999000999,1.0,0.03159118541626753,1.0,1.0,1.0,0.0009990009990008542,0.0010484268355332824,2.0,100.0,2.097902097902098,2.0,3.095936170794217,98.0,2.0,2.0,0.046620046620046596,0.004531989005497251,0.49475262368815587,0.006636297235997386,0.006001254372813593,0.01550357818513526,0.49022063468265864,0.00482584207896052,0.0072746176911544225,0.19500496028330128,1,0,1341,99550,100891,0,50.445499420166016,28.340784072875977,1341.0,5464.0,5044.55,50.4455,50.4455,50.4455,2000,0.7222531343656688,0.7222531343656688,0.005886732973477997,-0.00021325541215297993,7.44972028175517e-05,-0.002337724588289011,-0.0011010740278286555,0.00023620361008934527,8.142690427597868e-05,-0.0002908461983961825,-0.002449562464668388,-0.003961276110463191,9.431316378381614e-06,0.00010635403510242332,0.00011004295279675789,-9.295367592381101e-05,-9.203122859635521e-05,0.00017013055193357103,6.418778549132525e-05,-0.001566967834634519,-0.0018521598745107838,0.0003796339908508078,0.01566512073026558,0.02237187761883275,0.011385237246186376,0.022595069315956538,0.00011179988143396137,0.007818089067129035,0.015168146039478475,0.005930265065094057,0.0011781667377494082,0.005202926503733495,0.006772560396936299,0.008361241486370932,0.01356274625134861,-1.3394564862889488e-07,0.011968726524138698,-6.314646599164661e-08,0.009224577667370963,-1.9265358973006059e-10,-7.379271615569792e-10,-1.6445872580410182e-08,0.013185213936102445,0.007963359847796477,0.007257632329277396,0.00030625701014612227,0.0016872127102470966,0.006082820125039739,-1.3531407661811456e-10,-0.0001362981407139206,0.0074036385306963885,0.006198039552179675,0.018488584540820183,0.009650517667649572,0.007310283545599766,0.016659124374348754,0.007036348273333889,0.005334887064174417,0.0003680796598291668,8.980894415858053e-05,0.018345194527544177,-0.0023303788167190137,0.00020124312897650944,0.0003477881981858828,0.004544809868057333,0.01889588196729041,0.012005613388619345
ta72.pt,100,20,0,2002,2,0.0,99.0,48.633866133866135,48.0,28.537027700657156,99.0,24.0,73.0,0.33863202991226404,-1.0,19.0,9.48951048951049,9.0,5.77293799092739,20.0,4.0,14.0,0.35064935064935066,29.061687469482422,28.40624237060547,2100,198000,2002,200100,0.04942583653228331,0.0,99.0,98.9010989010989,99.0,3.1275273562104844,99.0,99.0,99.0,0.0009990009990008542,0.0,1.0,0.999000999000999,1.0,0.03159118541626753,1.0,1.0,1.0,0.0009990009990008542,0.0010484268355332824,2.0,100.0,2.097902097902098,2.0,3.095936170794217,98.0,2.0,2.0,0.046620046620046596,0.004531989005497251,0.49475262368815587,0.006636297235997386,0.006001254372813593,0.01550357818513526,0.49022063468265864,0.00482584207896052,0.0072746176911544225,0.19500496028330128,1,0,1275,96090,97365,0,48.682498931884766,28.50979995727539,1275.0,5181.0,4868.25,48.6825,48.6825,48.6825,2000,0.7207130930267002,0.7207130930267002,0.005915445364141204,-0.00018794242208291037,7.395412735476965e-05,-0.002323555403156917,-0.0010987356937628087,0.00020384611961097652,8.065388138788317e-05,-0.00029582956297007063,-0.002632293108500712,-0.0038736944939712407,1.3904567849551065e-05,8.215562113479064e-05,0.0001037341065481263,-9.288347057398157e-05,-9.501284804058839e-05,0.0002129812712676436,5.4953493395949186e-05,-0.0014829954082429076,-0.002477149499062952,0.0007090531506690741,0.015985390070125612,0.022355056693090077,0.011477254273539617,0.02249209638693081,0.00016160629287525737,0.007828929770634093,0.015116710932706248,0.00589402469850708,0.0012170660968006002,0.005175331965725219,0.006724599336116711,0.008354611563367316,0.013463084650421954,-1.3013150205735677e-07,0.011949380434960822,-5.4023324617400566e-08,0.009372142607963553,1.234411600889297e-10,-1.4776680877350789e-09,-2.352199623087977e-08,0.013280482038034492,0.00801614126925727,0.0071474178660057095,0.00030757928888510295,0.0016823243131259755,0.006060819712373866,-3.7642240815030577e-10,-0.00012361836869759072,0.007386782516488135,0.006154470866581597,0.018456976466418813,0.009716456305647245,0.007391579893706825,0.01675458301980226,0.006976308898307139,0.005319667551945872,0.00036906769171796827,-0.0009609060269569358,0.018528649476903136,-0.0023051927225700504,0.0002332118512834873,-0.0006926437644976222,0.004539805548424743,0.01898757776597574,0.012147539112113918
