instance_id,n_jobs,n_machines,node_x_cols,node_x_col0_min,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_min,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_min,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,conj_graph_density,deg_c_min,deg_c_max,deg_c_mean,deg_c_median,deg_c_std,deg_c_range,deg_c_q1,deg_c_q3,deg_c_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,speed,rddd,makespan_min,makespan_range,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,num_op_nodes,size_jobs_log,size_machs_log,size_ops_log,status,quality_tag,is_optimal,timelimit_hit,objective,objective_bound,gap_abs,gap_rel,makespan,energy,mk_plus_en_eq_objective,n_jobs_inferred,n_machines_inferred,start_time_len,start_time_flat_len,start_time_min,start_time_max,start_time_mean,start_time_std,start_time_gini,start_time_num_zero,start_time_zero_ratio,speeds_len,speeds_flat_len,speeds_unique,speeds_mean,speeds_all_one,solveTime,flatTime,totalTime,maxTime,method,nSolutions,failures,propagations,paths,flatBoolVars,flatIntVars,flatBoolConstraints,flatIntConstraints,evaluatedHalfReifiedConstraints,boolVariables_runtime,parsed_makespan,parsed_energy,parsed_objective,parsed_obj_matches_objective,checker_len,objective_from_stats,complexity_supervised_0_1
47-36-0.pt,47.0,36.0,2.0,0.0,99.0,54.70838252656434,54.0,26.596973900095087,99.0,32.0,78.0,0.2805777047181117,-1.0,35.0,17.478158205430933,17.0,10.401579319213253,36.0,8.0,26.0,0.3433687524596616,36.09326934814453,27.46485710144043,1739.0,77832.0,1694.0,79571.0,0.02713862414232924,0.0,46.0,45.9456906729634,46.0,1.5796453844709641,46.0,46.0,46.0,0.001180637544273777,0.0,1.0,0.9988193624557261,1.0,0.03434011705371662,1.0,1.0,1.0,0.001180637544273777,0.0012127162962151954,2.0,47.0,2.053128689492326,2.0,1.5453052674172478,45.0,2.0,2.0,0.025846389482752974,0.010081856508719497,0.48907265209686945,0.014026100441777234,0.012909519853405375,0.016610634254972827,0.47899079558814994,0.010710226140871915,0.015800020161306494,0.16028888316508216,1.0,0.0,2261.0,90415.0,55.276573181152344,26.538305282592773,2261.0,2987.0,2574.3333333333335,1692.0,3.871201010907891,3.6109179126442243,7.4342573821331355,SATISFIED,timeout,False,True,107688.0,105197.0,2491.0,0.0231316395512963,4933.0,102755.0,True,48.0,36.0,48,1728,0.0,4908.0,2398.0763888888887,1401.6330331702363,0.3373887183717565,19,0.0109953703703703,48,1728,1,1.0,True,248193.0,2881.1800000000003,252915.0,252064.0,minimize,836.0,710.0,112518092.0,0.0,81216.0,3458.0,40608.0,113186.0,81216.0,91134.0,4933.0,102755.0,107688.0,True,0,107688.0,0.7888546428836886
47-37-0.pt,47.0,37.0,2.0,0.0,99.0,54.62780011487651,54.0,26.59640289639275,99.0,32.0,78.0,0.28098219818764925,-1.0,36.0,17.97817346352671,18.0,10.690335288308706,37.0,9.0,27.0,0.3430978364924373,36.30298614501953,27.324434280395508,1786.0,79994.0,1741.0,81780.0,0.026406411957720165,0.0,46.0,45.947156806433085,46.0,1.5582023299211714,46.0,46.0,46.0,0.0011487650775416913,0.0,1.0,0.9988512349224583,1.0,0.033873963693938504,1.0,1.0,1.0,0.0011487650775416913,0.0011791347290168817,2.0,47.0,2.051694428489374,2.0,1.5243283662272327,45.0,2.0,2.0,0.0251670243961426,0.010089046602682044,0.489080459770115,0.014026171559874921,0.012498279019251218,0.016392519053232725,0.47899141316743293,0.010832636854709567,0.015918794178577823,0.15923888241575135,1.0,0.0,2393.0,92714.0,55.194786071777344,26.53902244567871,2393.0,2956.0,2570.4594594594596,1739.0,3.871201010907891,3.6375861597263857,7.461640392208575,SATISFIED,timeout,False,True,110113.0,108076.0,2037.0,0.0184991781170252,4570.0,105543.0,True,48.0,37.0,48,1776,0.0,4551.0,2245.2578828828828,1328.7521278553809,0.3416432207698485,26,0.0146396396396396,48,1776,1,1.0,True,250866.0,3112.37,255889.0,255060.0,minimize,739.0,1289.0,112894303.0,0.0,83472.0,3554.0,41736.0,117218.0,83472.0,111480.0,4570.0,105543.0,110113.0,True,0,110113.0,0.7473359575173152
47-38-0.pt,47.0,38.0,2.0,0.0,99.0,54.727069351230426,54.0,26.62895274083249,99.0,32.0,79.0,0.28082264079405506,-1.0,37.0,18.47818791946309,18.0,10.979087028238496,38.0,9.0,28.0,0.34284116331096204,36.60262680053711,27.263822555541992,1833.0,82156.0,1788.0,83989.0,0.0257126725580848,0.0,46.0,45.94854586129754,46.0,1.5376094601437602,46.0,46.0,46.0,0.0011185682326622093,0.0,1.0,0.9988814317673378,1.0,0.03342629261182088,1.0,1.0,1.0,0.0011185682326622093,0.0011473618189534408,2.0,47.0,2.0503355704697985,2.0,1.5041831675319395,45.0,2.0,2.0,0.02452245740836334,0.010110359863287701,0.4890878567431449,0.014026245527038895,0.012648286195746023,0.016183157048743704,0.47897749687985725,0.010674343492722884,0.01603218797235712,0.1582431095207204,1.0,0.0,2360.0,95492.0,55.290992736816406,26.570158004760742,2360.0,2963.0,2575.0526315789475,1786.0,3.871201010907891,3.6635616461296463,7.488293515159428,SATISFIED,timeout,False,True,114369.0,110837.0,3532.0,0.0308824943822189,6058.0,108311.0,True,48.0,38.0,48,1824,0.0,6038.0,3208.6513157894738,1702.641564856051,0.3058382429614337,13,0.0071271929824561,48,1824,1,1.0,True,253780.0,3074.76,258826.00000000003,258056.0,minimize,718.0,916.0,111444743.0,0.0,85728.0,3650.0,42864.0,121298.0,85728.0,113809.0,6058.0,108311.0,114369.0,True,0,114369.0,0.7851700137577927
47-39-0.pt,47.0,39.0,2.0,0.0,99.0,54.770027247956406,54.0,26.577683694623662,99.0,32.0,79.0,0.2800634335179606,-1.0,38.0,18.978201634877383,19.0,11.267834862472636,39.0,9.0,29.0,0.3425976385104452,36.874114990234375,27.14649772644043,1880.0,84318.0,1835.0,86198.0,0.025054451341449284,0.0,46.0,45.94986376021799,46.0,1.5178120395599946,46.0,46.0,46.0,0.0010899182561308063,0.0,1.0,0.9989100817438692,1.0,0.032995913903478155,1.0,1.0,1.0,0.0010899182561308063,0.0011172553552485744,2.0,47.0,2.0490463215258856,2.0,1.4848161256565169,45.0,2.0,2.0,0.023910081743869327,0.010116851587725424,0.48909487459105777,0.014026321630833716,0.012794050951622855,0.01598198281202099,0.47897802300333236,0.010786151428699781,0.016140550156494644,0.15729815004297154,1.0,0.0,2458.0,98045.0,55.33262252807617,26.521127700805664,2458.0,3084.0,2577.0,1833.0,3.871201010907891,3.6888794541139363,7.51425465281641,SATISFIED,timeout,False,True,116892.0,113762.0,3130.0,0.0267768538479964,5766.0,111126.0,True,48.0,39.0,48,1872,0.0,5745.0,2859.01655982906,1656.5044877033467,0.3344652178520872,19,0.0101495726495726,48,1872,1,1.0,True,256666.0,3268.79,261949.0,261052.0,minimize,752.0,492.0,118497203.0,0.0,87984.0,3746.0,43992.0,125426.0,87984.0,114212.0,5766.0,111126.0,116892.0,True,0,116892.0,0.7847066176305132
47-4-0.pt,47.0,4.0,2.0,0.0,99.0,54.084210526315786,57.5,26.224602012090113,99.0,31.25,74.0,0.27920345823687276,-1.0,3.0,1.4736842105263157,1.0,1.1410254415094105,4.0,0.0,2.0,0.42280701754385963,27.778947830200195,32.194454193115234,235.0,8648.0,190.0,8883.0,0.24082428292954608,0.0,46.0,45.51578947368421,46.0,4.694595230340023,46.0,46.0,46.0,0.010526315789473717,0.0,1.0,0.9894736842105263,1.0,0.10205641805087008,1.0,1.0,1.0,0.010526315789473717,0.013088276246170982,2.0,47.0,2.473684210526316,2.0,4.5925388122891535,45.0,2.0,2.0,0.18947368421052624,0.0067556724415031326,0.48677248677248675,0.014314746677568622,0.011821528571189049,0.04879538761072842,0.4800168143309836,0.006755672441503133,0.011821528571189049,0.4340406064830955,1.0,0.0,312.0,9964.0,55.16330337524414,25.73515510559082,312.0,2809.0,2569.0,188.0,3.871201010907891,1.6094379124341003,5.241747015059643,SATISFIED,feasible,False,False,14165.0,11784.0,2381.0,0.1680903635721849,2784.0,11381.0,True,48.0,4.0,48,192,0.0,2752.0,1347.203125,830.7582037604169,0.3556758093542564,4,0.0208333333333333,48,192,1,1.0,True,2806.74,276.775,3278.0,156192.0,minimize,193.0,0.0,46258.0,0.0,9024.0,386.0,4512.0,9506.0,9024.0,4512.0,2784.0,11381.0,14165.0,True,0,14165.0,0.4573209683536243
47-40-0.pt,47.0,40.0,2.0,0.0,99.0,54.72104144527099,54.0,26.550921007646544,99.0,32.0,78.75,0.28003547352753055,-1.0,39.0,19.478214665249734,19.0,11.556579082310368,40.0,9.0,29.0,0.3423662770102729,37.09962844848633,27.014202117919922,1927.0,86480.0,1882.0,88407.0,0.02442908869442792,0.0,46.0,45.95111583421892,46.0,1.4987601423395767,46.0,46.0,46.0,0.0010626992561104665,0.0,1.0,0.9989373007438895,1.0,0.03258174222477342,1.0,1.0,1.0,0.0010626992561104665,0.0010886876483386355,2.0,47.0,2.047821466524973,2.0,1.4661784001148035,45.0,2.0,2.0,0.02332754464632858,0.010136087230986088,0.48910154173312065,0.014026399278085256,0.012935639302654622,0.015788480692873613,0.47896545450213457,0.010899601432350234,0.016244200841899252,0.1563996007484969,1.0,0.0,2544.0,100441.0,55.279762268066406,26.49542236328125,2544.0,2954.0,2574.625,1880.0,3.871201010907891,3.713572066704308,7.53955882930103,SATISFIED,timeout,False,True,119248.0,116844.0,2404.0,0.020159667248088,5107.0,114141.0,True,48.0,40.0,48,1920,0.0,5092.0,2521.4239583333333,1464.8429834260958,0.335382386432256,24,0.0125,48,1920,1,1.0,True,259437.0,3252.37,264738.0,264048.0,minimize,687.0,50.0,4388032.0,0.0,90240.0,3842.0,45120.0,129602.0,90240.0,45120.0,5107.0,114141.0,119248.0,True,0,119248.0,0.7786251466439231
47-41-0.pt,47.0,41.0,2.0,0.0,99.0,54.627268014515295,54.0,26.635910909434706,99.0,32.0,78.0,0.2814167680882693,-1.0,40.0,19.97822706065319,20.0,11.845319950782947,41.0,10.0,30.0,0.3421461897356144,37.3027458190918,26.926393508911133,1974.0,88642.0,1929.0,90616.0,0.023834184074047783,0.0,46.0,45.95230689476413,46.0,1.4804081222970717,46.0,46.0,46.0,0.0010368066355626038,0.0,1.0,0.9989631933644375,1.0,0.03218278526732764,1.0,1.0,1.0,0.0010368066355626038,0.0010615437233404102,2.0,47.0,2.046656298600311,2.0,1.4482253370297438,45.0,2.0,2.0,0.022772717173961343,0.010141977444674467,0.48910788381742737,0.014026477974632516,0.012564421550814126,0.015602179326411758,0.4789659063727529,0.010747588471209383,0.015592476683488697,0.15554467948058304,1.0,0.0,2596.0,102780.0,55.18655014038086,26.583274841308594,2596.0,2925.0,2570.1463414634145,1927.0,3.871201010907891,3.7376696182833684,7.564238475170491,SATISFIED,timeout,False,True,123016.0,119796.0,3220.0,0.0261754568511413,5981.0,117035.0,True,48.0,41.0,48,1968,0.0,5958.0,2912.4679878048782,1738.6568354493922,0.3444230350340413,15,0.0076219512195121,48,1968,1,1.0,True,262447.99899999995,3345.73,267952.0,267043.0,minimize,721.0,258.0,114874118.0,0.0,92496.0,3938.0,46248.0,133826.0,92496.0,101812.0,5981.0,117035.0,123016.0,True,0,123016.0,0.7094954070141396
47-42-0.pt,47.0,42.0,2.0,0.0,99.0,54.52935222672065,54.0,26.60796790926642,99.0,32.0,78.0,0.2816278685290774,-1.0,41.0,20.47823886639676,20.0,12.134057706001668,42.0,10.0,31.0,0.34193657219973006,37.5037956237793,26.785802841186523,2021.0,90804.0,1976.0,92825.0,0.023267565212934965,0.0,46.0,45.95344129554656,46.0,1.4627141524911544,46.0,46.0,46.0,0.0010121457489877805,0.0,1.0,0.9989878542510121,1.0,0.03179813374980771,1.0,1.0,1.0,0.0010121457489877805,0.001035719776559217,2.0,47.0,2.0455465587044532,2.0,1.430916018741347,45.0,2.0,2.0,0.022243668204500633,0.010159425071035228,0.4891139240506329,0.014026557308766332,0.012698765611991713,0.015422646862278101,0.4789544989795977,0.010851972491296087,0.015699804433122105,0.15472978356669587,1.0,0.0,2702.0,105048.0,55.08855056762695,26.557567596435547,2702.0,2945.0,2565.4761904761904,1974.0,3.871201010907891,3.7612001156935624,7.5883236773352225,SATISFIED,timeout,False,True,124968.0,122807.0,2161.0,0.0172924268612764,4967.0,120001.0,True,48.0,42.0,48,2016,0.0,4950.0,2350.06746031746,1448.292497099759,0.3553867413743075,25,0.0124007936507936,48,2016,1,1.0,True,264478.0,3405.57,270095.0,270040.0,minimize,659.0,0.0,3870682.0,0.0,94752.0,4034.0,47376.0,138098.0,94752.0,47376.0,4967.0,120001.0,124968.0,True,0,124968.0,0.7814074971445308
47-43-0.pt,47.0,43.0,2.0,0.0,99.0,54.51359367276322,54.0,26.62317716056049,99.0,32.0,78.0,0.2818726456219467,-1.0,42.0,20.978250123578842,21.0,12.422792564041027,43.0,10.0,32.0,0.34173669467787104,37.74592208862305,26.696712493896484,2068.0,92966.0,2023.0,95034.0,0.022727261615066694,0.0,46.0,45.95452298566485,46.0,1.4456398239478152,46.0,46.0,46.0,0.000988630746416197,0.0,1.0,0.9990113692535838,1.0,0.03142695269451771,1.0,1.0,1.0,0.000988630746416197,0.0010111218514286496,2.0,47.0,2.0444883835887295,2.0,1.4142128712532969,45.0,2.0,2.0,0.02173864198085651,0.010164793543459229,0.4891196834817013,0.01402663693762862,0.01282969046407173,0.015249486807229424,0.4789548899382421,0.010715392080775862,0.015802922565581544,0.15395262336912174,1.0,0.0,2672.0,107609.0,55.07018280029297,26.57412338256836,2672.0,3146.0,2564.6744186046512,2021.0,3.871201010907891,3.784189633918261,7.611842399580417,SATISFIED,timeout,False,True,128635.0,125648.0,2987.0,0.0232207408559101,5845.0,122790.0,True,48.0,43.0,48,2064,0.0,5834.0,2944.4937015503874,1625.5776620713773,0.3184842434802173,19,0.0092054263565891,48,2064,1,1.0,True,267903.0,3763.39,273947.0,273036.0,minimize,660.0,476.0,114092749.0,0.0,97008.0,4130.0,48504.0,142418.0,97008.0,104693.0,5845.0,122790.0,128635.0,True,0,128635.0,0.7809052734681021
47-44-0.pt,47.0,44.0,2.0,0.0,99.0,54.56135265700483,54.0,26.54213411153055,99.0,32.0,78.0,0.28077529768817255,-1.0,43.0,21.47826086956522,21.0,12.7115247214306,44.0,10.0,32.0,0.3415458937198068,38.019805908203125,26.5830135345459,2115.0,95128.0,2070.0,97243.0,0.022211481660490844,0.0,46.0,45.955555555555556,46.0,1.4291497947389806,46.0,46.0,46.0,0.0009661835748790981,0.0,1.0,0.9990338164251208,1.0,0.031068473798673488,1.0,1.0,1.0,0.0009661835748790981,0.0009876646983419841,2.0,47.0,2.0434782608695654,2.0,1.398081320940307,45.0,2.0,2.0,0.021256038647343045,0.010180691331180531,0.48912518124697923,0.014026716576000327,0.012957240800036901,0.015082334390014262,0.4789444899157987,0.01081172530137516,0.015902065994278503,0.1532102228455665,1.0,0.0,2666.0,110276.0,55.117950439453125,26.492401123046875,2666.0,2944.0,2566.8636363636365,2068.0,3.871201010907891,3.8066624897703196,7.634820677745543,SATISFIED,timeout,False,True,131792.0,128527.0,3265.0,0.0247738861235886,6122.0,125670.0,True,48.0,44.0,48,2112,0.0,6098.0,3109.569128787879,1719.1177375068307,0.3189665802366719,14,0.0066287878787878,48,2112,1,1.0,True,271126.0,3602.23,277017.0,276032.0,minimize,589.0,661.0,112253230.0,0.0,99264.0,4226.0,49632.0,146786.0,99264.0,126124.0,6122.0,125670.0,131792.0,True,0,131792.0,0.7922672585662146
47-45-0.pt,47.0,45.0,2.0,0.0,99.0,54.511100614076526,54.0,26.51781683867024,99.0,32.0,78.0,0.28077615473975204,-1.0,44.0,21.9782711384034,22.0,13.000254357316262,45.0,11.0,33.0,0.34136356479294583,38.244686126708984,26.470678329467773,2162.0,97290.0,2117.0,99452.0,0.02171859275841531,0.0,46.0,45.9565422768068,46.0,1.4132114821151032,46.0,46.0,46.0,0.0009447331128955572,0.0,1.0,0.9990552668871044,1.0,0.030721988741632688,1.0,1.0,1.0,0.0009447331128955572,0.0009652707892629028,2.0,47.0,2.0425129900803025,2.0,1.382489493373471,45.0,2.0,2.0,0.020794397321886926,0.010185604345857854,0.4891304347826087,0.014026795987025432,0.012618939019871447,0.01492085337274008,0.47894483043675085,0.010909571686886691,0.015997453278006023,0.15250068059044364,1.0,0.0,2700.0,112700.0,55.066287994384766,26.470359802246094,2700.0,2947.0,2564.4444444444443,2115.0,3.871201010907891,3.828641396489095,7.65728279297819,SATISFIED,feasible,False,False,136275.0,131312.0,4963.0,0.0364190056870299,7879.0,128396.0,True,48.0,45.0,48,2160,0.0,7858.0,4261.747685185185,2130.39578237894,0.2877688600309502,10,0.0046296296296296,48,2160,1,1.0,True,272662.0,3831.24,278891.0,279028.0,minimize,651.0,50.0,4416189.0,0.0,101520.0,4322.0,50760.0,151202.0,101520.0,50760.0,7879.0,128396.0,136275.0,True,0,136275.0,0.7752919484155794
47-46-0.pt,47.0,46.0,2.0,0.0,99.0,54.63678373382625,54.0,26.51160691660793,99.0,32.0,78.0,0.28007745191034905,-1.0,45.0,22.478280961182996,22.0,13.288981635340797,46.0,11.0,34.0,0.3411891558841651,38.557533264160156,26.42486572265625,2209.0,99452.0,2164.0,101661.0,0.021247104085429375,0.0,46.0,45.957486136783736,46.0,1.3977947915851852,46.0,46.0,46.0,0.0009242144177450395,0.0,1.0,0.9990757855822551,1.0,0.03038684329533013,1.0,1.0,1.0,0.0009242144177450395,0.0009438694631523446,2.0,47.0,2.0415896487985212,2.0,1.3674079482898556,45.0,2.0,2.0,0.020352381326935953,0.010200149976967674,0.4891354600092464,0.014026874974510713,0.012740562421909365,0.014764733245340755,0.47893531003227874,0.010777516441727149,0.016089287917514322,0.15182151669583366,1.0,0.0,2895.0,115339.0,55.18989944458008,26.464754104614258,2895.0,3019.0,2570.304347826087,2162.0,3.871201010907891,3.8501476017100584,7.679251425953058,SATISFIED,timeout,False,True,138029.0,134291.0,3738.0,0.0270812655311564,6773.0,131256.0,True,48.0,46.0,48,2208,0.0,6758.0,3615.3115942028985,1913.287969674666,0.3051762064696039,11,0.004981884057971,48,2208,1,1.0,True,276631.0,3888.16,282987.0,282024.0,minimize,549.0,713.0,110077544.0,0.0,103776.0,4418.0,51888.0,155666.0,103776.0,119683.0,6773.0,131256.0,138029.0,True,0,138029.0,0.7428724244499348
47-47-0.pt,47.0,47.0,2.0,0.0,99.0,54.66938037087291,54.0,26.556556793985873,99.0,32.0,78.0,0.2803829940334981,-1.0,46.0,22.978290366350066,23.0,13.57770670528553,47.0,11.0,35.0,0.3410221619176843,38.82383346557617,26.379608154296875,2256.0,101614.0,2211.0,103870.0,0.020795651524360918,0.0,46.0,45.95838986883763,46.0,1.3828718778157536,46.0,46.0,46.0,0.0009045680687471691,0.0,1.0,0.9990954319312528,1.0,0.030062432126429433,1.0,1.0,1.0,0.0009045680687471691,0.0009233961823953044,2.0,47.0,2.040705563093623,2.0,1.3528094456893243,45.0,2.0,2.0,0.01992876526458609,0.010204663061476495,0.48914027149321265,0.014026953376513461,0.012859372610442163,0.0146136867499166,0.47893560843173616,0.010868340448717912,0.016177759546649243,0.15117113910473168,1.0,0.0,2974.0,117900.0,55.22133255004883,26.511266708374023,2974.0,2949.0,2571.7872340425533,2209.0,3.871201010907891,3.871201010907891,7.700747794511798,SATISFIED,timeout,False,True,141749.0,137040.0,4709.0,0.0332206929149412,7819.0,133930.0,True,48.0,47.0,48,2256,0.0,7730.0,3177.3554964539007,2153.055075514033,0.388755102737421,28,0.0124113475177304,48,2256,1,1.0,True,279124.0,4108.09,285727.0,285020.0,minimize,545.0,175.0,60651962.0,0.0,106032.0,4514.0,53016.0,160178.0,106032.0,65020.0,7819.0,133930.0,141749.0,True,0,141749.0,0.7379498149246876
47-48-0.pt,47.0,48.0,2.0,0.0,99.0,54.775465013286095,55.0,26.475996120571168,99.0,32.0,78.0,0.27899913094639706,-1.0,47.0,23.478299379982285,23.0,13.866429704507674,48.0,11.0,35.0,0.3408621198700914,39.12688064575195,26.296506881713867,2303.0,103776.0,2258.0,106079.0,0.020362984483270823,0.0,46.0,45.95925597874225,46.0,1.368416933024529,46.0,46.0,46.0,0.0008857395925596645,0.0,1.0,0.9991142604074402,1.0,0.02974819419618541,1.0,1.0,1.0,0.0008857395925596645,0.0009037918837683608,2.0,47.0,2.0398582816651905,2.0,1.3386687388283434,45.0,2.0,2.0,0.01952242367274626,0.010218021975994206,0.48914488258750555,0.0140270310599857,0.012975400910561838,0.014467447690073304,0.47892686061151135,0.010960393227608568,0.016263045024854015,0.15054746483974912,1.0,0.0,2921.0,120762.0,55.32627487182617,26.431373596191406,2921.0,2880.0,2576.7291666666665,2256.0,3.871201010907891,3.8918202981106265,7.721791776817535,SATISFIED,timeout,False,True,146422.0,139888.0,6534.0,0.0446244416822608,9635.0,136787.0,True,48.0,48.0,48,2304,0.0,9617.0,6022.2109375,2288.5124534894285,0.2175450584039122,2,0.0008680555555555,48,2304,1,1.0,True,282396.0,4236.37,289217.0,288016.0,minimize,526.0,424.0,116689453.0,0.0,108288.0,4610.0,54144.0,164738.0,108288.0,114483.0,9635.0,136787.0,146422.0,True,0,146422.0,0.7666735853499292
47-49-0.pt,47.0,49.0,2.0,0.0,99.0,54.762255965292844,55.0,26.47824561388359,99.0,32.0,78.0,0.2790911398527671,-1.0,48.0,23.97830802603037,24.0,14.155150759202426,49.0,12.0,36.0,0.3407086044830081,39.37028121948242,26.222999572753906,2350.0,105938.0,2305.0,108288.0,0.0199479543263437,0.0,46.0,45.96008676789588,46.0,1.354405999208727,46.0,46.0,46.0,0.0008676789587853673,0.0,1.0,0.9991323210412147,1.0,0.029443608678450587,1.0,1.0,1.0,0.0008676789587853673,0.0008850024102193299,2.0,47.0,2.0390455531453364,2.0,1.3249623905302765,45.0,2.0,2.0,0.019132321041214873,0.010222181995629095,0.4891493055555556,0.014027107916288467,0.012664648343870518,0.014325768987284665,0.4789271235599265,0.010832798582689452,0.0157177312791723,0.14994915077923276,1.0,0.0,2976.0,123251.0,55.31098556518555,26.43472671508789,2976.0,2925.0,2576.061224489796,2303.0,3.871201010907891,3.912023005428146,7.742402021815782,SATISFIED,timeout,False,True,147780.0,142817.0,4963.0,0.0335837055081878,8140.0,139640.0,True,48.0,49.0,48,2352,0.0,8116.0,4580.477891156463,2219.9968536291767,0.278408833631707,7,0.0029761904761904,48,2352,1,1.0,True,285131.0,4169.900000000001,291901.0,291012.0,minimize,533.0,55.0,5113818.0,0.0,110544.0,4706.0,55272.0,169346.0,110544.0,55272.0,8140.0,139640.0,147780.0,True,0,147780.0,0.7655663314247908
47-5-0.pt,47.0,5.0,2.0,0.0,99.0,53.51054852320675,56.0,26.107148868882476,99.0,31.0,74.0,0.2812245270049514,-1.0,4.0,1.9746835443037976,2.0,1.4347232510239696,5.0,1.0,3.0,0.40506329113924067,27.742616653442383,31.71446418762207,282.0,10810.0,237.0,11092.0,0.19327039977115068,0.0,46.0,45.61181434599156,46.0,4.207832218899684,46.0,46.0,46.0,0.008438818565400963,0.0,1.0,0.9915611814345991,1.0,0.09147461345434091,1.0,1.0,1.0,0.008438818565400963,0.010083673031538296,2.0,47.0,2.3797468354430378,2.0,4.116357605445342,45.0,2.0,2.0,0.15822784810126578,0.006924676400856281,0.4872881355932203,0.014196569999132687,0.00854746760172177,0.043727855036829695,0.48036345919236406,0.00854746760172177,0.013415841204318235,0.380119255972974,1.0,0.0,386.0,12296.0,54.48291778564453,25.731863021850586,386.0,2615.0,2536.4,235.0,3.871201010907891,1.791759469228055,5.4638318050256105,SATISFIED,feasible,False,False,17185.0,14823.0,2362.0,0.137445446610416,2830.0,14355.0,True,48.0,5.0,48,240,0.0,2769.0,1379.6208333333334,836.0627979200917,0.3497583499693455,5,0.0208333333333333,48,240,1,1.0,True,3441.19,336.163,4023.0,159188.0,minimize,184.0,36.0,84369.0,0.0,11280.0,482.0,5640.0,12002.0,11280.0,5640.0,2830.0,14355.0,17185.0,True,0,17185.0,0.4755958226725114
47-50-0.pt,47.0,50.0,2.0,0.0,99.0,54.732142857142854,54.0,26.43236177774623,99.0,32.0,78.0,0.27875090298684535,-1.0,49.0,24.478316326530614,24.0,14.443869985514302,50.0,12.0,37.0,0.340561224489796,39.605228424072266,26.124147415161133,2397.0,108100.0,2352.0,110497.0,0.019549504191297955,0.0,46.0,45.9608843537415,46.0,1.3408168010988437,46.0,46.0,46.0,0.0008503401360544505,0.0,1.0,0.9991496598639455,1.0,0.02914819132823573,1.0,1.0,1.0,0.0008503401360544505,0.0008669780119619093,2.0,47.0,2.038265306122449,2.0,1.3116686097706078,45.0,2.0,2.0,0.018757503001200604,0.010234493706289127,0.4891535516801361,0.014027183857424881,0.012775739169966873,0.014188420952024895,0.47891905797384693,0.01091867517727929,0.015805685684351877,0.1493744345504362,1.0,0.0,3112.0,125618.0,55.28017807006836,26.389568328857422,3112.0,3045.0,2574.6,2350.0,3.871201010907891,3.9318256327243257,7.762596048540069,SATISFIED,timeout,False,True,148379.0,145863.0,2516.0,0.0169565774132458,5759.0,142620.0,True,48.0,50.0,48,2400,0.0,5734.0,2796.9483333333333,1657.5721806296167,0.3421106825852065,25,0.0104166666666666,48,2400,1,1.0,True,287948.0,4321.28,294967.0,294008.0,minimize,525.0,536.0,105843229.0,0.0,112800.0,4802.0,56400.0,174002.0,112800.0,106548.0,5759.0,142620.0,148379.0,True,0,148379.0,0.762769964361377
47-6-0.pt,47.0,6.0,2.0,0.0,99.0,54.183098591549296,56.0,26.536612953021127,99.0,31.0,75.0,0.2824489175761613,-1.0,5.0,2.4753521126760565,2.0,1.7267851191875756,6.0,1.0,4.0,0.39319248826291076,28.329225540161133,31.968887329101562,329.0,12972.0,284.0,13301.0,0.16139949236052356,0.0,46.0,45.67605633802817,46.0,3.8466178591812974,46.0,46.0,46.0,0.007042253521126751,0.0,1.0,0.9929577464788732,1.0,0.08362212737350645,1.0,1.0,1.0,0.007042253521126751,0.008186930771910616,2.0,47.0,2.316901408450704,2.0,3.762995731807791,45.0,2.0,2.0,0.13581488933601604,0.007769372643554236,0.4876325088339223,0.014134805071312016,0.010024842157124644,0.03997410490124063,0.479863136190368,0.007769372643554236,0.014535781184265462,0.3407923662889798,1.0,0.0,478.0,14910.0,55.09121322631836,26.23906135559082,478.0,2734.0,2564.6666666666665,282.0,3.871201010907891,1.9459101490553132,5.645446897643238,SATISFIED,feasible,False,False,19906.0,17771.0,2135.0,0.1072540942429418,2758.0,17148.0,True,48.0,6.0,48,288,0.0,2747.0,1401.1805555555557,800.4899988338547,0.3296717453315931,6,0.0208333333333333,48,288,1,1.0,True,27157.1,406.732,27856.0,162184.0,minimize,294.0,0.0,135575.0,0.0,13536.0,578.0,6768.0,14546.0,13536.0,6768.0,2758.0,17148.0,19906.0,True,0,19906.0,0.3639251874343608
