file,n_jobs,n_machines,seed,num_nodes,node_x_cols,node_x_col0_min,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_min,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_min,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,conj_graph_density,deg_c_min,deg_c_max,deg_c_mean,deg_c_median,deg_c_std,deg_c_range,deg_c_q1,deg_c_q3,deg_c_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,speed,rddd,makespan_min,makespan_range,energy_sum_min,energy_sum_range,gen_features_raw,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,energy_min_mean,energy_avg_mean,energy_max_mean,num_op_nodes
3-15-0.pt,3,15,0,47,2,0.0,98.0,51.06382978723404,51.0,27.193087556668598,98.0,28.0,70.5,0.3060283687943264,-1.0,14.0,6.659574468085107,7.0,4.525467394432483,15.0,3.0,10.5,0.38297872340425543,28.86170196533203,29.54498863220215,48,90,47,138,0.041628122109158186,0.0,2.0,1.9148936170212767,2.0,0.40369502044702726,2.0,2.0,2.0,0.042553191489361764,0.0,1.0,0.9574468085106383,1.0,0.20184751022351363,1.0,1.0,1.0,0.042553191489361764,0.04440333024976873,2.0,3.0,2.0425531914893615,2.0,0.20184751022351355,1.0,2.0,2.0,0.01994680851063846,0.15587761674718195,0.32608695652173914,0.18038852913968542,0.17133655394524958,0.034485929312516615,0.17020933977455718,0.15974235104669884,0.19066022544283412,0.07958537915984709,1,0,897,1503,2707,0,{},53.883670806884766,25.446430206298828,897.0,238.0,160.0,60.15555555555556,60.15555555555556,60.15555555555556,45
3-16-0.pt,3,16,0,50,2,0.0,98.0,50.34,51.0,27.016742956914698,98.0,25.0,70.0,0.3081525625744934,-1.0,15.0,7.16,7.0,4.813979642665722,16.0,3.0,11.0,0.3799999999999999,28.75,29.028736114501953,51,96,50,147,0.03918367346938775,0.0,2.0,1.92,2.0,0.39191835884530857,2.0,2.0,2.0,0.040000000000000036,0.0,1.0,0.96,1.0,0.19595917942265428,1.0,1.0,1.0,0.040000000000000036,0.04163265306122449,2.0,3.0,2.04,2.0,0.19595917942265428,1.0,2.0,2.0,0.018823529411764683,0.15674603174603172,0.32653061224489793,0.1806802721088435,0.17375283446712017,0.033677294269589104,0.16978458049886622,0.16184807256235825,0.19246031746031744,0.07783132530120507,1,0,992,1525,2913,0,{},52.97230529785156,25.432281494140625,992.0,199.0,157.3125,60.6875,60.6875,60.6875,48
3-17-0.pt,3,17,0,53,2,0.0,98.0,50.509433962264154,51.0,26.655469644029015,98.0,27.0,70.0,0.30300040174512444,-1.0,16.0,7.660377358490566,8.0,5.102509172711066,17.0,3.0,12.0,0.37735849056603765,29.08490562438965,28.76256561279297,54,102,53,156,0.03701015965166909,0.0,2.0,1.9245283018867925,2.0,0.38111339390045573,2.0,2.0,2.0,0.037735849056603765,0.0,1.0,0.9622641509433962,1.0,0.19055669695022787,1.0,1.0,1.0,0.037735849056603765,0.03918722786647315,2.0,3.0,2.0377358490566038,2.0,0.19055669695022787,1.0,2.0,2.0,0.017819706498951815,0.157114127702363,0.3269230769230769,0.1809385582970488,0.16918049270990446,0.03294393189215501,0.16980894922071393,0.16013071895424835,0.19406737053795878,0.07627739825624591,1,0,1093,1584,3091,0,{},53.026611328125,25.13313102722168,1093.0,231.0,157.47058823529412,60.6078431372549,60.6078431372549,60.6078431372549,51
3-18-0.pt,3,18,0,56,2,0.0,98.0,50.80357142857143,51.0,27.0386097241764,98.0,26.25,70.25,0.30565528496108474,-1.0,17.0,8.160714285714286,8.0,5.391053388035872,18.0,3.75,13.0,0.375,29.48214340209961,28.890798568725586,57,108,56,165,0.03506493506493506,0.0,2.0,1.9285714285714286,2.0,0.37115374447904514,2.0,2.0,2.0,0.03571428571428581,0.0,1.0,0.9642857142857143,1.0,0.18557687223952257,1.0,1.0,1.0,0.03571428571428581,0.03701298701298701,2.0,3.0,2.0357142857142856,2.0,0.18557687223952257,1.0,2.0,2.0,0.016917293233082775,0.15780022446689113,0.32727272727272727,0.18116883116883115,0.1712682379349046,0.03227533836633462,0.16947250280583614,0.16184062850729516,0.1884399551066218,0.07488479262672798,1,0,1085,1760,3269,0,{},53.213802337646484,25.617849349975586,1085.0,235.0,158.05555555555554,60.53703703703704,60.53703703703704,60.53703703703704,54
3-19-0.pt,3,19,0,59,2,0.0,98.0,51.101694915254235,51.0,27.449611719802892,98.0,25.5,70.5,0.30859263006998905,-1.0,18.0,8.661016949152541,9.0,5.679610184437868,19.0,4.0,13.5,0.3728813559322035,29.88135528564453,29.037429809570312,60,114,59,174,0.03331385154880187,0.0,2.0,1.9322033898305084,2.0,0.3619348560010614,2.0,2.0,2.0,0.033898305084745894,0.0,1.0,0.9661016949152542,1.0,0.1809674280005307,1.0,1.0,1.0,0.033898305084745894,0.03506721215663355,2.0,3.0,2.0338983050847457,2.0,0.1809674280005307,1.0,2.0,2.0,0.016101694915254372,0.1580963904012906,0.32758620689655177,0.18137541398792129,0.17322040734018956,0.03166292897210703,0.16948981649526118,0.1620286348054043,0.18773946360153257,0.07363476871099617,1,0,1135,1880,3447,0,{},53.43712615966797,26.14368438720703,1135.0,239.0,158.68421052631578,60.473684210526315,60.473684210526315,60.473684210526315,57
3-2-0.pt,3,2,0,8,2,0.0,90.0,47.25,54.0,29.88624265443885,90.0,36.0,65.0,0.33994708994709,-1.0,1.0,0.125,0.0,0.7806247497997998,2.0,-0.25,1.0,0.625,23.6875,31.65580177307129,9,12,8,21,0.21428571428571427,0.0,2.0,1.5,2.0,0.8660254037844386,2.0,1.5,2.0,0.25,0.0,1.0,0.75,1.0,0.4330127018922193,1.0,0.75,1.0,0.25,0.32142857142857145,2.0,3.0,2.25,2.0,0.4330127018922193,1.0,2.0,2.25,0.08333333333333326,0.11111111111111109,0.2857142857142857,0.15476190476190477,0.11111111111111109,0.07560539239387956,0.1746031746031746,0.11111111111111109,0.15476190476190477,0.21153846153846145,1,0,139,239,319,0,{},63.198333740234375,14.100768089294434,139.0,217.0,189.0,53.166666666666664,53.166666666666664,53.166666666666664,6
3-20-0.pt,3,20,0,62,2,0.0,98.0,49.0,49.0,27.01313897753008,98.0,24.0,69.75,0.3158805665866764,-1.0,19.0,9.161290322580646,9.0,5.96817783935469,20.0,4.0,14.0,0.370967741935484,29.080644607543945,27.91854476928711,63,120,62,183,0.03172924378635643,0.0,2.0,1.935483870967742,2.0,0.3533693919388169,2.0,2.0,2.0,0.032258064516129004,0.0,1.0,0.967741935483871,1.0,0.17668469596940845,1.0,1.0,1.0,0.032258064516129004,0.033315705975674244,2.0,3.0,2.032258064516129,2.0,0.17668469596940845,1.0,2.0,2.0,0.015360983102918668,0.15865209471766847,0.32786885245901637,0.18156178388859504,0.17504553734061928,0.03109961163049076,0.1692167577413479,0.16193078324225865,0.18925318761384335,0.07250234888819307,1,0,1212,1826,3707,0,{},51.18706130981445,25.878450393676758,1212.0,209.0,151.9,61.78333333333333,61.78333333333333,61.78333333333333,60
3-21-0.pt,3,21,0,65,2,0.0,98.0,47.87692307692308,47.0,26.18543793338797,98.0,24.0,69.0,0.31333794739964405,-1.0,20.0,9.661538461538461,10.0,6.256754929555793,21.0,4.0,15.0,0.36923076923076925,28.769229888916016,26.972503662109375,66,126,65,192,0.03028846153846154,0.0,2.0,1.9384615384615385,2.0,0.345383758779133,2.0,2.0,2.0,0.030769230769230882,0.0,1.0,0.9692307692307692,1.0,0.1726918793895665,1.0,1.0,1.0,0.030769230769230882,0.03173076923076923,2.0,3.0,2.0307692307692307,2.0,0.1726918793895665,1.0,2.0,2.0,0.014685314685314754,0.15889550264550262,0.328125,0.1817307692307692,0.17129629629629628,0.03057947058963453,0.16922949735449738,0.16335978835978834,0.19064153439153436,0.0714750857608002,1,0,1205,1907,3934,0,{},49.95469284057617,25.122394561767578,1205.0,250.0,148.1904761904762,62.44444444444444,62.44444444444444,62.44444444444444,63
3-22-0.pt,3,22,0,68,2,0.0,98.0,47.044117647058826,47.0,25.65863793524593,98.0,23.5,67.25,0.31191273008109155,-1.0,21.0,10.161764705882353,10.0,6.545340269134548,22.0,4.75,16.0,0.36764705882352944,28.602941513061523,26.28080177307129,69,132,68,201,0.02897278314310799,0.0,2.0,1.9411764705882353,2.0,0.33791544979635457,2.0,2.0,2.0,0.02941176470588247,0.0,1.0,0.9705882352941176,1.0,0.16895772489817729,1.0,1.0,1.0,0.02941176470588247,0.03028972783143108,2.0,3.0,2.0294117647058822,2.0,0.16895772489817729,1.0,2.0,2.0,0.01406649616368294,0.15935474144429368,0.3283582089552239,0.18188469417617797,0.17292326247550127,0.030097528177371307,0.1690034675109302,0.1620684456505352,0.1919191919191919,0.07053617907339937,1,0,1211,1988,4154,0,{},49.024967193603516,24.65079689025879,1211.0,234.0,145.4090909090909,62.93939393939394,62.93939393939394,62.93939393939394,66
3-23-0.pt,3,23,0,71,2,0.0,98.0,48.028169014084504,47.0,25.892503581498506,98.0,24.0,68.5,0.30867787369377564,-1.0,22.0,10.661971830985916,11.0,6.8339328622253595,23.0,5.0,16.5,0.3661971830985915,29.345069885253906,26.60113525390625,72,138,71,210,0.027766599597585512,0.0,2.0,1.943661971830986,2.0,0.33091098942171077,2.0,2.0,2.0,0.028169014084507005,0.0,1.0,0.971830985915493,1.0,0.16545549471085538,1.0,1.0,1.0,0.028169014084507005,0.0289738430583501,2.0,3.0,2.028169014084507,2.0,0.16545549471085538,1.0,2.0,2.0,0.013497652582159736,0.1595583160800552,0.32857142857142857,0.18202548625083836,0.17446514837819185,0.029649562854711042,0.16901311249137338,0.16328502415458937,0.19309868875086267,0.0696770414547776,1,0,1300,2110,4304,0,{},49.9757194519043,24.888532638549805,1300.0,229.0,148.2608695652174,62.3768115942029,62.3768115942029,62.3768115942029,69
3-24-0.pt,3,24,0,74,2,0.0,98.0,47.12162162162162,45.0,25.61458236635483,98.0,24.0,67.75,0.31046202497306585,-1.0,23.0,11.162162162162161,11.0,7.12253186654294,24.0,5.0,17.0,0.3648648648648647,29.141891479492188,26.013254165649414,75,144,74,219,0.026656793780081452,0.0,2.0,1.945945945945946,2.0,0.3243243243243243,2.0,2.0,2.0,0.027027027027026973,0.0,1.0,0.972972972972973,1.0,0.16216216216216214,1.0,1.0,1.0,0.027027027027026973,0.027767493520918177,2.0,3.0,2.027027027027027,2.0,0.16216216216216214,1.0,2.0,2.0,0.01297297297297284,0.15994419076610855,0.3287671232876712,0.18215475749722324,0.1759259259259259,0.029231968513744495,0.16882293252156266,0.16451040081177065,0.1941907661085743,0.0688859591298614,1,0,1269,2218,4534,0,{},48.98530578613281,24.689838409423828,1269.0,224.0,145.29166666666666,62.97222222222222,62.97222222222222,62.97222222222222,72
3-25-0.pt,3,25,0,77,2,0.0,98.0,47.1948051948052,47.0,26.007011522638933,98.0,24.0,68.0,0.31564088085827224,-1.0,24.0,11.662337662337663,12.0,7.411136564973381,25.0,5.0,18.0,0.36363636363636376,29.428571701049805,26.10141372680664,78,150,77,228,0.02563226247436774,0.0,2.0,1.948051948051948,2.0,0.3181155510108024,2.0,2.0,2.0,0.025974025974025983,0.0,1.0,0.974025974025974,1.0,0.1590577755054012,1.0,1.0,1.0,0.025974025974025983,0.026657552973342446,2.0,3.0,2.0259740259740258,2.0,0.15905777550540115,1.0,2.0,2.0,0.012487512487512564,0.16011695906432746,0.3289473684210526,0.18227386648439275,0.17274853801169587,0.028841644422373344,0.16883040935672514,0.16327485380116957,0.19520467836257305,0.0681568181818184,1,0,1329,2305,4728,0,{},49.01226806640625,25.143693923950195,1329.0,252.0,145.36,63.04,63.04,63.04,75
3-26-0.pt,3,26,0,80,2,0.0,98.0,48.05,47.0,26.35853751633425,98.0,24.0,70.0,0.3144706035379814,-1.0,25.0,12.1625,12.0,7.699746343224561,26.0,5.75,19.0,0.36250000000000004,30.106250762939453,26.438749313354492,81,156,80,237,0.024683544303797468,0.0,2.0,1.95,2.0,0.3122498999199199,2.0,2.0,2.0,0.025000000000000133,0.0,1.0,0.975,1.0,0.15612494995995996,1.0,1.0,1.0,0.025000000000000133,0.025632911392405065,2.0,3.0,2.025,2.0,0.15612494995995996,1.0,2.0,2.0,0.012037037037037068,0.16044574272422374,0.3291139240506329,0.1823839662447257,0.1740776804067943,0.028475908238257786,0.16866818132640915,0.16434058206210103,0.19127988748241911,0.06748120300751892,1,0,1372,2472,4881,0,{},49.82558822631836,25.500207901000977,1372.0,254.0,147.84615384615384,62.57692307692308,62.57692307692308,62.57692307692308,78
3-27-0.pt,3,27,0,83,2,0.0,98.0,48.66265060240964,49.0,25.90263377241397,98.0,26.5,69.5,0.30521094031983353,-1.0,26.0,12.662650602409638,13.0,7.988360672085288,27.0,6.0,19.5,0.3614457831325302,30.66265106201172,26.294109344482422,84,162,83,246,0.023802527181898327,0.0,2.0,1.9518072289156627,2.0,0.30669691714115316,2.0,2.0,2.0,0.024096385542168752,0.0,1.0,0.9759036144578314,1.0,0.15334845857057658,1.0,1.0,1.0,0.024096385542168752,0.024684102262709375,2.0,3.0,2.0240963855421685,2.0,0.15334845857057658,1.0,2.0,2.0,0.011617900172117057,0.16059419853457793,0.32926829268292684,0.18248604172788713,0.17534879052494226,0.028132426595219032,0.1686740941483489,0.1643581250627321,0.1907056107598113,0.06685464347998571,1,0,1467,2572,5034,0,{},50.40151596069336,25.027097702026367,1467.0,241.0,149.59259259259258,62.148148148148145,62.148148148148145,62.148148148148145,81
3-28-0.pt,3,28,0,86,2,0.0,98.0,48.895348837209305,49.0,25.84120968340237,98.0,27.25,69.75,0.3032408815640295,-1.0,27.0,13.162790697674419,13.0,8.276979093224828,28.0,6.0,20.0,0.36046511627906974,31.029069900512695,26.217212677001953,87,168,86,255,0.02298221614227086,0.0,2.0,1.9534883720930232,2.0,0.30142979992594704,2.0,2.0,2.0,0.023255813953488413,0.0,1.0,0.9767441860465116,1.0,0.15071489996297352,1.0,1.0,1.0,0.023255813953488413,0.023803009575923392,2.0,3.0,2.0232558139534884,2.0,0.15071489996297352,1.0,2.0,2.0,0.01122694466720131,0.16087768440709613,0.32941176470588235,0.1825809393524851,0.17656395891690005,0.027809159221809945,0.16853408029878622,0.16423902894491127,0.19169000933706812,0.06627093836396192,1,0,1509,2696,5210,0,{},50.59220504760742,24.997652053833008,1509.0,239.0,150.17857142857142,62.023809523809526,62.023809523809526,62.023809523809526,84
3-29-0.pt,3,29,0,89,2,0.0,98.0,49.26966292134831,49.0,25.800341450986682,98.0,28.0,70.0,0.3006418715488193,-1.0,28.0,13.662921348314606,14.0,8.565601207737474,29.0,6.0,21.0,0.3595505617977528,31.466291427612305,26.200639724731445,90,174,89,264,0.022216547497446375,0.0,2.0,1.9550561797752808,2.0,0.296424852994897,2.0,2.0,2.0,0.022471910112359605,0.0,1.0,0.9775280898876404,1.0,0.1482124264974485,1.0,1.0,1.0,0.022471910112359605,0.022982635342185902,2.0,3.0,2.0224719101123596,2.0,0.1482124264974485,1.0,2.0,2.0,0.010861423220973832,0.1610066179031696,0.3295454545454546,0.18266939053455908,0.17380703587600138,0.027504313586038064,0.16853883664228497,0.16518634622082898,0.19261581330546848,0.06572674425952374,1,0,1595,2790,5376,0,{},50.93596649169922,24.964431762695312,1595.0,221.0,151.20689655172413,61.793103448275865,61.793103448275865,61.793103448275865,87
3-3-0.pt,3,3,0,11,2,0.0,96.0,53.81818181818182,57.0,30.168671835706963,96.0,46.0,74.5,0.30743243243243246,-1.0,2.0,0.6363636363636364,1.0,1.0679400113155209,3.0,0.0,1.5,0.5454545454545456,27.227272033691406,34.098697662353516,12,18,11,30,0.16363636363636364,0.0,2.0,1.6363636363636365,2.0,0.7713892158398701,2.0,2.0,2.0,0.18181818181818188,0.0,1.0,0.8181818181818182,1.0,0.38569460791993504,1.0,1.0,1.0,0.18181818181818188,0.21818181818181817,2.0,3.0,2.1818181818181817,2.0,0.385694607919935,1.0,2.0,2.0,0.06818181818181834,0.11851851851851852,0.3,0.16363636363636364,0.14074074074074075,0.06497705873161774,0.18148148148148147,0.12962962962962962,0.14074074074074075,0.1717171717171717,1,0,235,357,469,0,{},66.11515808105469,18.093324661254883,235.0,201.0,197.33333333333334,52.111111111111114,52.111111111111114,52.111111111111114,9
3-30-0.pt,3,30,0,92,2,0.0,98.0,50.54347826086956,50.5,26.15273410076238,98.0,28.0,71.0,0.297391304347826,-1.0,29.0,14.16304347826087,14.0,8.85422666683403,30.0,6.75,22.0,0.3586956521739131,32.3532600402832,26.684555053710938,93,180,92,273,0.02150023889154324,0.0,2.0,1.9565217391304348,2.0,0.29166104054345077,2.0,2.0,2.0,0.021739130434782483,0.0,1.0,0.9782608695652174,1.0,0.14583052027172538,1.0,1.0,1.0,0.021739130434782483,0.022216913521261348,2.0,3.0,2.0217391304347827,2.0,0.14583052027172538,1.0,2.0,2.0,0.010518934081346298,0.16125356125356125,0.32967032967032966,0.18275203057811754,0.1749287749287749,0.02721630780451408,0.16841676841676842,0.16418396418396417,0.19348799348799348,0.06521739130434767,1,0,1735,2915,5497,0,{},52.19340896606445,25.298208236694336,1735.0,229.0,155.0,61.077777777777776,61.077777777777776,61.077777777777776,90
3-31-0.pt,3,31,0,95,2,0.0,98.0,51.68421052631579,52.0,26.247511424050828,98.0,29.0,71.5,0.29194125844141916,-1.0,30.0,14.663157894736843,15.0,9.142855164226141,31.0,7.0,22.5,0.35789473684210527,33.173683166503906,26.99817657470703,96,186,95,282,0.020828667413213885,0.0,2.0,1.9578947368421054,2.0,0.28711961467338637,2.0,2.0,2.0,0.021052631578947434,0.0,1.0,0.9789473684210527,1.0,0.14355980733669318,1.0,1.0,1.0,0.021052631578947434,0.021500559910414333,2.0,3.0,2.0210526315789474,2.0,0.14355980733669318,1.0,2.0,2.0,0.010197368421052566,0.16136658278044688,0.3297872340425532,0.1828294139604329,0.1760085411423778,0.02694374009653407,0.16842065126210634,0.1650270723709296,0.19431098909479141,0.06474032920127515,1,0,1899,3011,5619,0,{},53.3117790222168,25.370084762573242,1899.0,218.0,158.38709677419354,60.41935483870968,60.41935483870968,60.41935483870968,93
3-32-0.pt,3,32,0,98,2,0.0,98.0,50.92857142857143,51.0,26.08512360464078,98.0,28.5,70.75,0.29436455006767304,-1.0,31.0,15.16326530612245,15.0,9.431486429855658,32.0,7.0,23.0,0.3571428571428572,33.04591751098633,26.542091369628906,99,192,98,291,0.020197769829581318,0.0,2.0,1.9591836734693877,2.0,0.28278380531736774,2.0,2.0,2.0,0.020408163265306145,0.0,1.0,0.9795918367346939,1.0,0.14139190265868387,1.0,1.0,1.0,0.020408163265306145,0.020828950136755734,2.0,3.0,2.020408163265306,2.0,0.14139190265868387,1.0,2.0,2.0,0.009894867037724353,0.16158361970217638,0.32989690721649484,0.18290202679009746,0.17704753722794958,0.026685363463166703,0.16831328751431845,0.1658791523482245,0.19508877434135163,0.06429197445849533,1,0,1923,3068,5845,0,{},52.4990234375,25.257869720458984,1923.0,212.0,155.96875,60.885416666666664,60.885416666666664,60.885416666666664,96
3-33-0.pt,3,33,0,101,2,0.0,98.0,51.06930693069307,51.0,25.839664584825567,98.0,30.0,70.0,0.29058388584108497,-1.0,32.0,15.663366336633663,16.0,9.720120224700368,33.0,7.0,24.0,0.35643564356435653,33.366336822509766,26.352981567382812,102,198,101,300,0.019603960396039604,0.0,2.0,1.9603960396039604,2.0,0.2786385599895106,2.0,2.0,2.0,0.01980198019801982,0.0,1.0,0.9801980198019802,1.0,0.1393192799947553,1.0,1.0,1.0,0.01980198019801982,0.0201980198019802,2.0,3.0,2.01980198019802,2.0,0.1393192799947553,1.0,2.0,2.0,0.009609784507862651,0.16168350168350168,0.33,0.18297029702970294,0.1746127946127946,0.026440064568985313,0.16831649831649834,0.1649158249158249,0.19582491582491582,0.06387034807376857,1,0,1984,3174,6017,0,{},52.61198425292969,25.021841049194336,1984.0,250.0,156.3030303030303,60.77777777777778,60.77777777777778,60.77777777777778,99
3-34-0.pt,3,34,0,104,2,0.0,98.0,50.75961538461539,50.5,25.690650496415888,98.0,29.5,70.0,0.29055073076194504,-1.0,33.0,16.16346153846154,16.0,10.008756336446943,34.0,7.75,25.0,0.35576923076923084,33.46154022216797,26.06368637084961,105,204,104,309,0.019044062733383122,0.0,2.0,1.9615384615384615,2.0,0.27467032417472503,2.0,2.0,2.0,0.019230769230769162,0.0,1.0,0.9807692307692307,1.0,0.13733516208736252,1.0,1.0,1.0,0.019230769230769162,0.019604182225541448,2.0,3.0,2.019230769230769,2.0,0.13733516208736252,1.0,2.0,2.0,0.009340659340659307,0.161875753537661,0.3300970873786408,0.18303460293751556,0.17558220699282948,0.026206846027895397,0.1682213338409798,0.16568310171965225,0.19281045751633985,0.06347265451311723,1,0,2051,3228,6219,0,{},52.26412582397461,24.903493881225586,2051.0,216.0,155.26470588235293,60.970588235294116,60.970588235294116,60.970588235294116,102
3-35-0.pt,3,35,0,107,2,0.0,98.0,51.52336448598131,52.0,25.154604488999446,98.0,31.5,70.0,0.2798856059848347,-1.0,34.0,16.66355140186916,17.0,10.29739457586705,35.0,8.0,25.5,0.3551401869158879,34.09345626831055,25.94603729248047,108,210,107,318,0.018515253041791573,0.0,2.0,1.9626168224299065,2.0,0.27086685506896147,2.0,2.0,2.0,0.01869158878504673,0.0,1.0,0.9813084112149533,1.0,0.13543342753448073,1.0,1.0,1.0,0.01869158878504673,0.019044260271557045,2.0,3.0,2.0186915887850465,2.0,0.13543342753448076,1.0,2.0,2.0,0.00908618899273117,0.1619646600778676,0.330188679245283,0.18309528007993886,0.17651991614255763,0.02598481146440567,0.1682240191674154,0.1656483977238694,0.19233303384246778,0.06309733470202095,1,0,2092,3421,6345,0,{},53.02136993408203,24.33806610107422,2092.0,230.0,157.5142857142857,60.42857142857143,60.42857142857143,60.42857142857143,105
3-36-0.pt,3,36,0,110,2,0.0,98.0,52.0,51.5,25.323004273872115,98.0,32.0,70.0,0.2795899554990464,-1.0,35.0,17.163636363636364,17.0,10.58603477376704,36.0,8.0,26.0,0.3545454545454545,34.581817626953125,26.07781410217285,111,216,110,327,0.018015012510425355,0.0,2.0,1.9636363636363636,2.0,0.267217062849074,2.0,2.0,2.0,0.0181818181818183,0.0,1.0,0.9818181818181818,1.0,0.133608531424537,1.0,1.0,1.0,0.0181818181818183,0.018515429524603836,2.0,3.0,2.018181818181818,2.0,0.133608531424537,1.0,2.0,2.0,0.008845208845208896,0.16213614225846643,0.3302752293577982,0.18315262718932446,0.17742666213614225,0.025773152851782433,0.16813908709933176,0.1655340355646166,0.19305697134443311,0.06274217585692998,1,0,2179,3541,6499,0,{},53.47154235839844,24.520557403564453,2179.0,253.0,158.88888888888889,60.175925925925924,60.175925925925924,60.175925925925924,108
3-37-0.pt,3,37,0,113,2,0.0,98.0,52.39823008849557,52.0,25.65618137769361,98.0,32.0,71.0,0.2814281849663638,-1.0,36.0,17.663716814159294,18.0,10.874676778408176,37.0,8.0,27.0,0.35398230088495564,35.030975341796875,26.265390396118164,114,222,113,336,0.01754108723135272,0.0,2.0,1.9646017699115044,2.0,0.2637108747920591,2.0,2.0,2.0,0.017699115044247815,0.0,1.0,0.9823008849557522,1.0,0.13185543739602956,1.0,1.0,1.0,0.017699115044247815,0.01801517067003793,2.0,3.0,2.017699115044248,2.0,0.13185543739602956,1.0,2.0,2.0,0.008616674429436477,0.1622157872157872,0.33035714285714285,0.1832069110830173,0.17524667524667523,0.025571139728951506,0.16814135564135566,0.16623766623766623,0.19374731874731874,0.06240593313572873,1,0,2270,3651,6660,0,{},53.85153579711914,24.888206481933594,2270.0,255.0,160.02702702702703,60.0,60.0,60.0,111
3-38-0.pt,3,38,0,116,2,0.0,99.0,52.93103448275862,53.5,26.08993865324036,99.0,31.75,72.0,0.28349994383915544,-1.0,37.0,18.163793103448278,18.0,11.163320453314986,38.0,8.75,28.0,0.35344827586206895,35.54741287231445,26.548871994018555,117,228,116,345,0.017091454272863568,0.0,2.0,1.9655172413793103,2.0,0.26033911845761204,2.0,2.0,2.0,0.017241379310344973,0.0,1.0,0.9827586206896551,1.0,0.13016955922880602,1.0,1.0,1.0,0.017241379310344973,0.017541229385307347,2.0,3.0,2.0172413793103448,2.0,0.13016955922880602,1.0,2.0,2.0,0.008399646330680799,0.16236969234680904,0.3304347826086957,0.18325837081459267,0.17609966946351385,0.025378109976129423,0.16806509026188665,0.16542079837274345,0.19440630561912026,0.06208683223155309,1,0,2360,3780,6812,0,{},54.366275787353516,25.3443546295166,2360.0,257.0,161.57894736842104,59.75438596491228,59.75438596491228,59.75438596491228,114
3-39-0.pt,3,39,0,119,2,0.0,99.0,52.45378151260504,52.0,25.983429722689497,99.0,30.5,72.0,0.2848661412658624,-1.0,38.0,18.66386554621849,19.0,11.451965675405322,39.0,9.0,28.5,0.3529411764705883,35.55882263183594,26.24085807800293,120,234,119,354,0.016664292835778378,0.0,2.0,1.9663865546218486,2.0,0.25709342085341763,2.0,2.0,2.0,0.01680672268907557,0.0,1.0,0.9831932773109243,1.0,0.12854671042670882,1.0,1.0,1.0,0.01680672268907557,0.017091582395670133,2.0,3.0,2.0168067226890756,2.0,0.12854671042670882,1.0,2.0,2.0,0.00819327731092434,0.16244145057704376,0.33050847457627114,0.18330722119356213,0.17692790574146505,0.02519346189036909,0.16806702399922738,0.1660630643681491,0.19503597469699163,0.061783867213731636,1,0,2339,3903,7026,0,{},53.848777770996094,25.264436721801758,2339.0,243.0,160.05128205128204,60.05128205128205,60.05128205128205,60.05128205128205,117
3-4-0.pt,3,4,0,14,2,0.0,96.0,51.42857142857143,53.0,31.93456319617684,96.0,23.75,77.75,0.35238095238095246,-1.0,3.0,1.1428571428571428,1.0,1.355261854357877,4.0,0.0,2.0,0.5,26.285715103149414,33.80813217163086,15,24,14,39,0.13186813186813187,0.0,2.0,1.7142857142857142,2.0,0.6998542122237652,2.0,2.0,2.0,0.1428571428571428,0.0,1.0,0.8571428571428571,1.0,0.3499271061118826,1.0,1.0,1.0,0.1428571428571428,0.16483516483516483,2.0,3.0,2.142857142857143,2.0,0.3499271061118826,1.0,2.0,2.0,0.05714285714285716,0.13247863247863245,0.3076923076923077,0.16849816849816848,0.15811965811965809,0.05805215603750022,0.17521367521367526,0.13247863247863245,0.15811965811965809,0.14596273291925477,1,0,278,442,676,0,{},60.388301849365234,25.931669235229492,278.0,222.0,180.0,56.333333333333336,56.333333333333336,56.333333333333336,12
